execution_variant,variant_priority,filter_group,filter_name,entry_feasible_filter,cost_bps,sample_view,n_trades,win_rate,median_return,average_return,p25_return,p75_return,worst_trade,best_trade,median_mae,median_mfe,expectancy,profit_factor,average_return_ex_top5,median_return_ex_top5,low_confidence_flag
7d_failed_recovery_diagnostic,diagnostic,base,base_all_monitoring,yes,0,full_sample,86,0.29069767441860467,-0.1525423728813558,0.10292089584605964,-0.15254237288135586,0.38963217529105687,-0.1525423728813559,0.8181818181818181,0.4777006252829097,0.7500000000000002,0.10292089584605964,1.9644164580426022,-0.013067361830009276,-0.1525423728813558,no
7d_failed_recovery_diagnostic,diagnostic,base,base_all_monitoring,yes,20,full_sample,86,0.29069767441860467,-0.1545423728813558,0.10092089584605968,-0.15454237288135586,0.38763217529105687,-0.1545423728813559,0.8161818181818181,0.4777006252829097,0.7500000000000002,0.10092089584605968,1.9332695953669563,-0.015067361830009278,-0.1545423728813558,no
7d_failed_recovery_diagnostic,diagnostic,base,base_all_monitoring,yes,20,excluding_top5,74,0.17567567567567569,-0.1545423728813558,-0.015067361830009278,-0.1545423728813559,-0.1545423728813558,-0.1545423728813559,0.8161818181818179,0.597957228367883,0.5940830166182278,-0.015067361830009278,0.8801062603982387,-0.1019142910849763,-0.1545423728813558,no
7d_failed_recovery_diagnostic,diagnostic,base,base_all_monitoring,yes,50,full_sample,86,0.29069767441860467,-0.1575423728813558,0.09792089584605966,-0.15754237288135586,0.38463217529105687,-0.1575423728813559,0.8131818181818181,0.4777006252829097,0.7500000000000002,0.09792089584605966,1.8880519933407804,-0.018067361830009288,-0.1575423728813558,no
7d_failed_recovery_diagnostic,diagnostic,base,base_all_monitoring,yes,100,full_sample,86,0.29069767441860467,-0.1625423728813558,0.09292089584605967,-0.16254237288135587,0.37963217529105686,-0.1625423728813559,0.8081818181818181,0.4777006252829097,0.7500000000000002,0.09292089584605967,1.8164467639637696,-0.023067361830009292,-0.1625423728813558,no
7d_failed_recovery_diagnostic,diagnostic,data_quality,clean_only,yes,0,full_sample,37,0.35135135135135137,-0.1525423728813558,0.12725842097034923,-0.1525423728813558,0.4229074889867841,-0.1525423728813559,0.8181818181818181,0.4278319123020704,0.5249003984063743,0.12725842097034923,2.28613487489941,0.01930164015605717,-0.1525423728813558,no
7d_failed_recovery_diagnostic,diagnostic,data_quality,clean_only,yes,20,full_sample,37,0.35135135135135137,-0.1545423728813558,0.12525842097034917,-0.1545423728813558,0.4209074889867841,-0.1545423728813559,0.8161818181818181,0.4278319123020704,0.5249003984063743,0.12525842097034917,2.2495390663992123,0.017301640156057174,-0.1545423728813558,no
7d_failed_recovery_diagnostic,diagnostic,data_quality,clean_only,yes,20,excluding_top5,32,0.25,-0.1545423728813558,0.017301640156057174,-0.1545423728813559,-0.05150293350717065,-0.1545423728813559,0.8161818181818179,0.5358896745625032,0.47050525299773543,0.017301640156057174,1.1492720288378113,-0.06534113688109046,-0.1545423728813558,no
7d_failed_recovery_diagnostic,diagnostic,data_quality,clean_only,yes,50,full_sample,37,0.35135135135135137,-0.1575423728813558,0.12225842097034921,-0.1575423728813558,0.4179074889867841,-0.1575423728813559,0.8131818181818181,0.4278319123020704,0.5249003984063743,0.12225842097034921,2.196387542488221,0.014301640156057172,-0.1575423728813558,no
7d_failed_recovery_diagnostic,diagnostic,data_quality,clean_only,yes,100,full_sample,37,0.35135135135135137,-0.1625423728813558,0.11725842097034919,-0.1625423728813558,0.4129074889867841,-0.1625423728813559,0.8081818181818181,0.4278319123020704,0.5249003984063743,0.11725842097034919,2.112161683082518,0.009301640156057167,-0.1625423728813558,no
7d_failed_recovery_diagnostic,diagnostic,data_quality,exclude_benchmark_gap_heavy,yes,0,full_sample,85,0.29411764705882354,-0.1525423728813558,0.10592634606638215,-0.1525423728813558,0.4229074889867841,-0.1525423728813559,0.8181818181818181,0.4656394453004622,0.7891566265060244,0.10592634606638215,1.9976185668008817,-0.011156745240264807,-0.1525423728813558,no
7d_failed_recovery_diagnostic,diagnostic,data_quality,exclude_benchmark_gap_heavy,yes,20,full_sample,85,0.29411764705882354,-0.1545423728813558,0.10392634606638225,-0.1545423728813558,0.4209074889867841,-0.1545423728813559,0.8161818181818181,0.4656394453004622,0.7891566265060244,0.10392634606638225,1.9659393031991934,-0.01315674524026481,-0.1545423728813558,no
7d_failed_recovery_diagnostic,diagnostic,data_quality,exclude_benchmark_gap_heavy,yes,20,excluding_top5,73,0.1780821917808219,-0.1545423728813558,-0.01315674524026481,-0.1545423728813559,-0.1545423728813558,-0.1545423728813559,0.8161818181818179,0.5920934411500447,0.5955734406438631,-0.01315674524026481,0.8949788960913871,-0.10111689590624329,-0.1545423728813558,no
7d_failed_recovery_diagnostic,diagnostic,data_quality,exclude_benchmark_gap_heavy,yes,50,full_sample,85,0.29411764705882354,-0.1575423728813558,0.10092634606638222,-0.1575423728813558,0.4179074889867841,-0.1575423728813559,0.8131818181818181,0.4656394453004622,0.7891566265060244,0.10092634606638222,1.9199491277259428,-0.01615674524026482,-0.1575423728813558,no
7d_failed_recovery_diagnostic,diagnostic,data_quality,exclude_benchmark_gap_heavy,yes,100,full_sample,85,0.29411764705882354,-0.1625423728813558,0.0959263460663822,-0.1625423728813558,0.4129074889867841,-0.1625423728813559,0.8081818181818181,0.4656394453004622,0.7891566265060244,0.0959263460663822,1.8471213030131615,-0.02115674524026482,-0.1625423728813558,no
7d_failed_recovery_diagnostic,diagnostic,data_quality,exclude_true_data_gap_heavy,yes,0,full_sample,79,0.27848101265822783,-0.1525423728813558,0.08869393771824179,-0.1525423728813558,0.28874927094809144,-0.1525423728813559,0.8181818181818181,0.4913151364764268,0.7038251366120218,0.08869393771824179,1.8178272512095854,-0.017028943508363488,-0.1525423728813558,no
7d_failed_recovery_diagnostic,diagnostic,data_quality,exclude_true_data_gap_heavy,yes,20,full_sample,79,0.27848101265822783,-0.1545423728813558,0.08669393771824176,-0.1545423728813558,0.28674927094809144,-0.1545423728813559,0.8161818181818181,0.4913151364764268,0.7038251366120218,0.08669393771824176,1.7888887889795853,-0.01902894350836349,-0.1545423728813558,no
7d_failed_recovery_diagnostic,diagnostic,data_quality,exclude_true_data_gap_heavy,yes,20,excluding_top5,69,0.17391304347826086,-0.1545423728813558,-0.01902894350836349,-0.1545423728813559,-0.1545423728813558,-0.1545423728813559,0.8161818181818179,0.6038210155857213,0.5925925925925926,-0.01902894350836349,0.8487610229948582,-0.0985728255740951,-0.1545423728813558,no
7d_failed_recovery_diagnostic,diagnostic,data_quality,exclude_true_data_gap_heavy,yes,50,full_sample,79,0.27848101265822783,-0.1575423728813558,0.08369393771824178,-0.1575423728813558,0.28374927094809144,-0.1575423728813559,0.8131818181818181,0.4913151364764268,0.7038251366120218,0.08369393771824178,1.7468785591162321,-0.022028943508363506,-0.1575423728813558,no
7d_failed_recovery_diagnostic,diagnostic,data_quality,exclude_true_data_gap_heavy,yes,100,full_sample,79,0.27848101265822783,-0.1625423728813558,0.07869393771824175,-0.1625423728813558,0.27874927094809143,-0.1625423728813559,0.8081818181818181,0.4913151364764268,0.7038251366120218,0.07869393771824175,1.6803556167933653,-0.027028943508363493,-0.1625423728813558,no
7d_failed_recovery_diagnostic,diagnostic,data_quality,exclude_fallback_only_paths,yes,0,full_sample,44,0.25,-0.1525423728813558,0.06268594722896671,-0.1525423728813558,-0.04950293350717065,-0.1525423728813559,0.8181818181818181,0.5842848806565771,0.658645276292335,0.06268594722896671,1.5479216128161537,-0.012863639866318433,-0.1525423728813558,no
7d_failed_recovery_diagnostic,diagnostic,data_quality,exclude_fallback_only_paths,yes,20,full_sample,44,0.25,-0.1545423728813558,0.060685947228966704,-0.1545423728813558,-0.05150293350717065,-0.1545423728813559,0.8161818181818181,0.5842848806565771,0.658645276292335,0.060685947228966704,1.523575475105511,-0.014863639866318435,-0.1545423728813558,no
7d_failed_recovery_diagnostic,diagnostic,data_quality,exclude_fallback_only_paths,yes,20,excluding_top5,40,0.175,-0.1545423728813558,-0.014863639866318435,-0.15454237288135583,-0.1545423728813558,-0.1545423728813559,0.8161818181818179,0.597957228367883,0.5940830166182278,-0.014863639866318435,0.8834201077970596,-0.10720202409388918,-0.1545423728813558,no
7d_failed_recovery_diagnostic,diagnostic,data_quality,exclude_fallback_only_paths,yes,50,full_sample,44,0.25,-0.1575423728813558,0.05768594722896667,-0.1575423728813558,-0.054502933507170656,-0.1575423728813559,0.8131818181818181,0.5842848806565771,0.658645276292335,0.05768594722896667,1.4882152966123778,-0.017863639866318448,-0.1575423728813558,no
7d_failed_recovery_diagnostic,diagnostic,data_quality,exclude_fallback_only_paths,yes,100,full_sample,44,0.25,-0.1625423728813558,0.05268594722896669,-0.1625423728813558,-0.05950293350717066,-0.1625423728813559,0.8081818181818181,0.5842848806565771,0.658645276292335,0.05268594722896669,1.4321822574221807,-0.022863639866318446,-0.1625423728813558,no
7d_failed_recovery_diagnostic,diagnostic,data_quality_combo,clean_no_gap_no_fallback,yes,0,full_sample,15,0.26666666666666666,-0.1525423728813558,0.025789410279442433,-0.1525423728813559,0.0535365058670145,-0.1525423728813559,0.8181818181818179,0.4897618052653572,0.4748858447488586,0.025789410279442433,1.2305416979525918,,,yes
7d_failed_recovery_diagnostic,diagnostic,data_quality_combo,clean_no_gap_no_fallback,yes,20,full_sample,15,0.26666666666666666,-0.1545423728813558,0.02378941027944243,-0.1545423728813559,0.0515365058670145,-0.1545423728813559,0.8161818181818179,0.4897618052653572,0.4748858447488586,0.02378941027944243,1.2099107469471633,,,yes
7d_failed_recovery_diagnostic,diagnostic,data_quality_combo,clean_no_gap_no_fallback,yes,20,excluding_top5,0,,,,,,,,,,,,,,yes
7d_failed_recovery_diagnostic,diagnostic,data_quality_combo,clean_no_gap_no_fallback,yes,50,full_sample,15,0.26666666666666666,-0.1575423728813558,0.020789410279442432,-0.1575423728813559,0.048536505867014496,-0.1575423728813559,0.8131818181818179,0.4897618052653572,0.4748858447488586,0.020789410279442432,1.1799464824422372,,,yes
7d_failed_recovery_diagnostic,diagnostic,data_quality_combo,clean_no_gap_no_fallback,yes,100,full_sample,15,0.26666666666666666,-0.1625423728813558,0.015789410279442428,-0.1625423728813559,0.04353650586701449,-0.1625423728813559,0.8081818181818179,0.4897618052653572,0.4748858447488586,0.015789410279442428,1.1324640069893503,,,yes
7d_failed_recovery_diagnostic,diagnostic,path_behavior,negative_1h_confirmation,yes,0,full_sample,65,0.27692307692307694,-0.1525423728813558,0.10111479822113992,-0.1525423728813559,0.4229074889867841,-0.1525423728813559,0.8181818181818181,0.4656394453004622,0.7108433734939761,0.10111479822113992,1.9332991249751115,-0.029261023589892514,-0.1525423728813558,no
7d_failed_recovery_diagnostic,diagnostic,path_behavior,negative_1h_confirmation,yes,20,full_sample,65,0.27692307692307694,-0.1545423728813558,0.0991147982211399,-0.1545423728813559,0.4209074889867841,-0.1545423728813559,0.8161818181818181,0.4656394453004622,0.7108433734939761,0.0991147982211399,1.9027883937064194,-0.031261023589892516,-0.1545423728813558,no
7d_failed_recovery_diagnostic,diagnostic,path_behavior,negative_1h_confirmation,yes,20,excluding_top5,55,0.14545454545454545,-0.1545423728813558,-0.031261023589892516,-0.1545423728813559,-0.1545423728813558,-0.1545423728813559,0.8161818181818179,0.6038210155857213,0.4943651389932382,-0.031261023589892516,0.7590649447622816,-0.11600530776706355,-0.1545423728813558,no
7d_failed_recovery_diagnostic,diagnostic,path_behavior,negative_1h_confirmation,yes,50,full_sample,65,0.27692307692307694,-0.1575423728813558,0.0961147982211399,-0.1575423728813559,0.4179074889867841,-0.1575423728813559,0.8131818181818181,0.4656394453004622,0.7108433734939761,0.0961147982211399,1.8585002086417879,-0.03426102358989252,-0.1575423728813558,no
7d_failed_recovery_diagnostic,diagnostic,path_behavior,negative_1h_confirmation,yes,100,full_sample,65,0.27692307692307694,-0.1625423728813558,0.09111479822113988,-0.1625423728813559,0.4129074889867841,-0.1625423728813559,0.8081818181818181,0.4656394453004622,0.7108433734939761,0.09111479822113988,1.7883810901026709,-0.03926102358989251,-0.1625423728813558,no
7d_failed_recovery_diagnostic,diagnostic,path_behavior,failed_rebound_24h,yes,0,full_sample,38,0.34210526315789475,-0.1525423728813558,0.14383642132214888,-0.1525423728813558,0.7193632358830595,-0.1525423728813559,0.8181818181818181,0.3990543869086379,0.7800494300591051,0.14383642132214888,2.4827493983782416,-0.008435119904228025,-0.1525423728813558,no
7d_failed_recovery_diagnostic,diagnostic,path_behavior,failed_rebound_24h,yes,20,full_sample,38,0.34210526315789475,-0.1545423728813558,0.14183642132214888,-0.1545423728813558,0.7173632358830595,-0.1545423728813559,0.8161818181818181,0.3990543869086379,0.7800494300591051,0.14183642132214888,2.442565391439961,-0.01043511990422803,-0.1545423728813558,no
7d_failed_recovery_diagnostic,diagnostic,path_behavior,failed_rebound_24h,yes,20,excluding_top5,31,0.1935483870967742,-0.1545423728813558,-0.01043511990422803,-0.1545423728813559,-0.1545423728813558,-0.1545423728813559,0.8161818181818179,0.4656394453004622,0.5061124694376529,-0.01043511990422803,0.9134188630149925,-0.09900122041344725,-0.1545423728813558,no
7d_failed_recovery_diagnostic,diagnostic,path_behavior,failed_rebound_24h,yes,50,full_sample,38,0.34210526315789475,-0.1575423728813558,0.1388364213221489,-0.1575423728813558,0.7143632358830594,-0.1575423728813559,0.8131818181818181,0.3990543869086379,0.7800494300591051,0.1388364213221489,2.384266292171996,-0.01343511990422803,-0.1575423728813558,no
7d_failed_recovery_diagnostic,diagnostic,path_behavior,failed_rebound_24h,yes,100,full_sample,38,0.34210526315789475,-0.1625423728813558,0.1338364213221489,-0.1625423728813558,0.7093632358830595,-0.1625423728813559,0.8081818181818181,0.3990543869086379,0.7800494300591051,0.1338364213221489,2.292038068302817,-0.018435119904228033,-0.1625423728813558,no
7d_failed_recovery_diagnostic,diagnostic,path_behavior,no_sustained_reclaim_above_entry,no,0,full_sample,59,0.3728813559322034,-0.1525423728813558,0.17942447663298572,-0.1525423728813558,0.8181818181818179,-0.1525423728813559,0.8181818181818181,0.3737373737373737,0.7891566265060244,0.17942447663298572,2.91888867564168,0.04906583550057099,-0.1525423728813558,no
7d_failed_recovery_diagnostic,diagnostic,path_behavior,no_sustained_reclaim_above_entry,no,20,full_sample,59,0.3728813559322034,-0.1545423728813558,0.17742447663298577,-0.1545423728813558,0.8161818181818179,-0.1545423728813559,0.8161818181818181,0.3737373737373737,0.7891566265060244,0.17742447663298577,2.8723837526916887,0.04706583550057098,-0.1545423728813558,no
7d_failed_recovery_diagnostic,diagnostic,path_behavior,no_sustained_reclaim_above_entry,no,20,excluding_top5,49,0.24489795918367346,-0.1545423728813558,0.04706583550057098,-0.1545423728813558,-0.0272324037184594,-0.1545423728813559,0.8161818181818179,0.4499999999999999,0.5955734406438631,0.04706583550057098,1.412506856978456,-0.08112016161297017,-0.1545423728813558,no
7d_failed_recovery_diagnostic,diagnostic,path_behavior,no_sustained_reclaim_above_entry,no,50,full_sample,59,0.3728813559322034,-0.1575423728813558,0.17442447663298577,-0.1575423728813558,0.8131818181818179,-0.1575423728813559,0.8131818181818181,0.3737373737373737,0.7891566265060244,0.17442447663298577,2.80488972572754,0.04406583550057098,-0.1575423728813558,no
7d_failed_recovery_diagnostic,diagnostic,path_behavior,no_sustained_reclaim_above_entry,no,100,full_sample,59,0.3728813559322034,-0.1625423728813558,0.16942447663298574,-0.1625423728813558,0.8081818181818179,-0.1625423728813559,0.8081818181818181,0.3737373737373737,0.7891566265060244,0.16942447663298574,2.698055944265136,0.039065835500570974,-0.1625423728813558,no
7d_failed_recovery_diagnostic,diagnostic,path_behavior,high_mfe_mae_asymmetry,no,0,full_sample,49,0.5102040816326531,0.2596153846153848,0.2932235687797633,-0.1525423728813558,0.8181818181818179,-0.1525423728813559,0.8181818181818181,0.205607476635514,3.261111111111111,0.2932235687797633,4.924580265473593,0.12296683924396173,-0.1525423728813558,no
7d_failed_recovery_diagnostic,diagnostic,path_behavior,high_mfe_mae_asymmetry,no,20,full_sample,49,0.5102040816326531,0.2576153846153848,0.29122356877976324,-0.1545423728813558,0.8161818181818179,-0.1545423728813559,0.8161818181818181,0.205607476635514,3.261111111111111,0.29122356877976324,4.84736847144063,0.12096683924396169,-0.1545423728813558,no
7d_failed_recovery_diagnostic,diagnostic,path_behavior,high_mfe_mae_asymmetry,no,20,excluding_top5,37,0.35135135135135137,-0.1545423728813558,0.12096683924396169,-0.1545423728813558,0.4209074889867841,-0.1545423728813559,0.8161818181818179,0.3385826771653544,3.354166666666667,0.12096683924396169,2.2067275812932685,-0.041249989174871424,-0.1545423728813558,no
7d_failed_recovery_diagnostic,diagnostic,path_behavior,high_mfe_mae_asymmetry,no,50,full_sample,49,0.5102040816326531,0.2546153846153848,0.28822356877976324,-0.1575423728813558,0.8131818181818179,-0.1575423728813559,0.8131818181818181,0.205607476635514,3.261111111111111,0.28822356877976324,4.7352265435821055,0.11796683924396172,-0.1575423728813558,no
7d_failed_recovery_diagnostic,diagnostic,path_behavior,high_mfe_mae_asymmetry,no,100,full_sample,49,0.5102040816326531,0.2496153846153848,0.2832235687797633,-0.1625423728813558,0.8081818181818179,-0.1625423728813559,0.8081818181818181,0.205607476635514,3.261111111111111,0.2832235687797633,4.557522320743378,0.1129668392439617,-0.1625423728813558,no
7d_failed_recovery_diagnostic,diagnostic,path_behavior,early_lower_low_after_tag,no,0,full_sample,65,0.2923076923076923,-0.1525423728813558,0.11033053982806297,-0.1525423728813558,0.4229074889867841,-0.1525423728813559,0.8181818181818181,0.456923076923077,1.2184873949579833,0.11033053982806297,2.040908659792308,-0.01836969259989251,-0.1525423728813558,no
7d_failed_recovery_diagnostic,diagnostic,path_behavior,early_lower_low_after_tag,no,20,full_sample,65,0.2923076923076923,-0.1545423728813558,0.10833053982806297,-0.1545423728813558,0.4209074889867841,-0.1545423728813559,0.8161818181818181,0.456923076923077,1.2184873949579833,0.10833053982806297,2.008571898929851,-0.020369692599892512,-0.1545423728813558,no
7d_failed_recovery_diagnostic,diagnostic,path_behavior,early_lower_low_after_tag,no,20,excluding_top5,55,0.16363636363636364,-0.1545423728813558,-0.020369692599892512,-0.1545423728813559,-0.1545423728813558,-0.1545423728813559,0.8161818181818179,0.6038210155857213,0.7108433734939761,-0.020369692599892512,0.8395315106427783,-0.12280457147112235,-0.1545423728813558,no
7d_failed_recovery_diagnostic,diagnostic,path_behavior,early_lower_low_after_tag,no,50,full_sample,65,0.2923076923076923,-0.1575423728813558,0.10533053982806298,-0.1575423728813558,0.4179074889867841,-0.1575423728813559,0.8131818181818181,0.456923076923077,1.2184873949579833,0.10533053982806298,1.9616337166084132,-0.02336969259989251,-0.1575423728813558,no
7d_failed_recovery_diagnostic,diagnostic,path_behavior,early_lower_low_after_tag,no,100,full_sample,65,0.2923076923076923,-0.1625423728813558,0.10033053982806298,-0.1625423728813558,0.4129074889867841,-0.1625423728813559,0.8081818181818181,0.456923076923077,1.2184873949579833,0.10033053982806298,1.8873204420118774,-0.02836969259989252,-0.1625423728813558,no
7d_failed_recovery_diagnostic,diagnostic,volatility,high_post_tag_volatility,no,0,full_sample,35,0.3142857142857143,-0.1525423728813558,0.15617980057172445,-0.1525423728813558,0.8181818181818179,-0.1525423728813559,0.8181818181818181,0.5865522174535049,1.507246376811595,0.15617980057172445,2.546900479005301,0.01921386589377402,-0.1525423728813558,no
7d_failed_recovery_diagnostic,diagnostic,volatility,high_post_tag_volatility,no,20,full_sample,35,0.3142857142857143,-0.1545423728813558,0.15417980057172445,-0.1545423728813558,0.8161818181818179,-0.1545423728813559,0.8161818181818181,0.5865522174535049,1.507246376811595,0.15417980057172445,2.5066260445531916,0.01721386589377402,-0.1545423728813558,no
7d_failed_recovery_diagnostic,diagnostic,volatility,high_post_tag_volatility,no,20,excluding_top5,29,0.1724137931034483,-0.1545423728813558,0.01721386589377402,-0.1545423728813558,-0.1545423728813558,-0.1545423728813559,0.8161818181818179,0.7102161100196462,1.434456928838951,0.01721386589377402,1.1393754747969052,-0.1492377908329018,-0.1545423728813558,no
7d_failed_recovery_diagnostic,diagnostic,volatility,high_post_tag_volatility,no,50,full_sample,35,0.3142857142857143,-0.1575423728813558,0.15117980057172445,-0.1575423728813558,0.8131818181818179,-0.1575423728813559,0.8131818181818181,0.5865522174535049,1.507246376811595,0.15117980057172445,2.448198514273127,0.014213865893774009,-0.1575423728813558,no
7d_failed_recovery_diagnostic,diagnostic,volatility,high_post_tag_volatility,no,100,full_sample,35,0.3142857142857143,-0.1625423728813558,0.14617980057172442,-0.1625423728813558,0.8081818181818179,-0.1625423728813559,0.8081818181818181,0.5865522174535049,1.507246376811595,0.14617980057172442,2.3557737914310444,0.009213865893774008,-0.1625423728813558,no
7d_failed_recovery_diagnostic,diagnostic,volatility,low_pre_then_expansion_proxy,no,0,full_sample,48,0.25,-0.1525423728813558,0.09279096590866465,-0.1525423728813558,0.18562115175660993,-0.1525423728813559,0.8181818181818181,0.4612812611117696,1.460034219815159,0.09279096590866465,1.8303108630405176,-0.03105625277211766,-0.1525423728813558,no
7d_failed_recovery_diagnostic,diagnostic,volatility,low_pre_then_expansion_proxy,no,20,full_sample,48,0.25,-0.1545423728813558,0.09079096590866464,-0.1545423728813558,0.18362115175660992,-0.1545423728813559,0.8161818181818181,0.4612812611117696,1.460034219815159,0.09079096590866464,1.8016544598054174,-0.03305625277211766,-0.1545423728813558,no
7d_failed_recovery_diagnostic,diagnostic,volatility,low_pre_then_expansion_proxy,no,20,excluding_top5,41,0.12195121951219512,-0.1545423728813558,-0.03305625277211766,-0.1545423728813559,-0.1545423728813558,-0.1545423728813559,0.8161818181818179,0.6173285198555958,1.258278145695364,-0.03305625277211766,0.7506893582522572,-0.15100598484905317,-0.1545423728813558,no
7d_failed_recovery_diagnostic,diagnostic,volatility,low_pre_then_expansion_proxy,no,50,full_sample,48,0.25,-0.1575423728813558,0.08779096590866463,-0.1575423728813558,0.18062115175660992,-0.1575423728813559,0.8131818181818181,0.4612812611117696,1.460034219815159,0.08779096590866463,1.7600654047716542,-0.03605625277211766,-0.1575423728813558,no
7d_failed_recovery_diagnostic,diagnostic,volatility,low_pre_then_expansion_proxy,no,100,full_sample,48,0.25,-0.1625423728813558,0.08279096590866464,-0.1625423728813558,0.17562115175660992,-0.1625423728813559,0.8081818181818181,0.4612812611117696,1.460034219815159,0.08279096590866464,1.6942377335650551,-0.04105625277211767,-0.1625423728813558,no
7d_failed_recovery_diagnostic,diagnostic,volatility,avoid_extreme_initial_wick,no,0,full_sample,75,0.32,-0.1525423728813558,0.12744585271190495,-0.1525423728813559,0.6117479292040228,-0.1525423728813559,0.8181818181818181,0.4499999999999999,0.7038251366120218,0.12744585271190495,2.249085267220985,-0.004122902615697557,-0.1525423728813558,no
7d_failed_recovery_diagnostic,diagnostic,volatility,avoid_extreme_initial_wick,no,20,full_sample,75,0.32,-0.1545423728813558,0.12544585271190498,-0.1545423728813559,0.6097479292040228,-0.1545423728813559,0.8161818181818181,0.4499999999999999,0.7038251366120218,0.12544585271190498,2.213310939292442,-0.006122902615697563,-0.1545423728813558,no
7d_failed_recovery_diagnostic,diagnostic,volatility,avoid_extreme_initial_wick,no,20,excluding_top5,63,0.19047619047619047,-0.1545423728813558,-0.006122902615697563,-0.1545423728813559,-0.1545423728813558,-0.1545423728813559,0.8161818181818179,0.5820175438596493,0.5249003984063743,-0.006122902615697563,0.9502546554299897,-0.09268129427859392,-0.1545423728813558,no
7d_failed_recovery_diagnostic,diagnostic,volatility,avoid_extreme_initial_wick,no,50,full_sample,75,0.32,-0.1575423728813558,0.12244585271190495,-0.1575423728813559,0.6067479292040228,-0.1575423728813559,0.8131818181818181,0.4499999999999999,0.7038251366120218,0.12244585271190495,2.161379948594021,-0.009122902615697571,-0.1575423728813558,no
7d_failed_recovery_diagnostic,diagnostic,volatility,avoid_extreme_initial_wick,no,100,full_sample,75,0.32,-0.1625423728813558,0.11744585271190493,-0.1625423728813559,0.6017479292040228,-0.1625423728813559,0.8081818181818181,0.4499999999999999,0.7038251366120218,0.11744585271190493,2.0791546334902913,-0.01412290261569757,-0.1625423728813558,no
7d_failed_recovery_diagnostic,diagnostic,scenario,scenario_monitoring_tag_only,no,0,full_sample,9,0.3333333333333333,-0.1525423728813558,0.06505005049953907,-0.1525423728813559,0.2596153846153848,-0.1525423728813559,0.8181818181818179,0.456923076923077,0.4748858447488586,0.06505005049953907,1.6396588299121344,,,yes
7d_failed_recovery_diagnostic,diagnostic,scenario,scenario_monitoring_tag_only,no,20,full_sample,9,0.3333333333333333,-0.1545423728813558,0.06305005049953907,-0.1545423728813559,0.2576153846153848,-0.1545423728813559,0.8161818181818179,0.456923076923077,0.4748858447488586,0.06305005049953907,1.611968575258742,,,yes
7d_failed_recovery_diagnostic,diagnostic,scenario,scenario_monitoring_tag_only,no,20,excluding_top5,0,,,,,,,,,,,,,,yes
7d_failed_recovery_diagnostic,diagnostic,scenario,scenario_monitoring_tag_only,no,50,full_sample,9,0.3333333333333333,-0.1575423728813558,0.06005005049953906,-0.1575423728813559,0.2546153846153848,-0.1575423728813559,0.8131818181818179,0.456923076923077,0.4748858447488586,0.06005005049953906,1.5717514221849607,,,yes
7d_failed_recovery_diagnostic,diagnostic,scenario,scenario_monitoring_tag_only,no,100,full_sample,9,0.3333333333333333,-0.1625423728813558,0.05505005049953906,-0.1625423728813559,0.2496153846153848,-0.1625423728813559,0.8081818181818179,0.456923076923077,0.4748858447488586,0.05505005049953906,1.508021842461857,,,yes
7d_failed_recovery_diagnostic,diagnostic,scenario,scenario_tag_followed_by_delisting,no,0,full_sample,70,0.3,-0.1525423728813558,0.12309854659215497,-0.1525423728813558,0.7784846872127338,-0.1525423728813559,0.8181818181818181,0.4578197226502311,1.1885529608290075,0.12309854659215497,2.1728033131285356,-0.020711785460878752,-0.1525423728813558,no
7d_failed_recovery_diagnostic,diagnostic,scenario,scenario_tag_followed_by_delisting,no,20,full_sample,70,0.3,-0.1545423728813558,0.12109854659215503,-0.1545423728813558,0.7764846872127338,-0.1545423728813559,0.8161818181818181,0.4578197226502311,1.1885529608290075,0.12109854659215503,2.1385621302957185,-0.02271178546087875,-0.1545423728813558,no
7d_failed_recovery_diagnostic,diagnostic,scenario,scenario_tag_followed_by_delisting,no,20,excluding_top5,58,0.15517241379310345,-0.1545423728813558,-0.02271178546087875,-0.1545423728813559,-0.1545423728813558,-0.1545423728813559,0.8161818181818179,0.641361946172395,0.707334255052999,-0.02271178546087875,0.823070995274817,-0.11950720126580532,-0.1545423728813558,no
7d_failed_recovery_diagnostic,diagnostic,scenario,scenario_tag_followed_by_delisting,no,50,full_sample,70,0.3,-0.1575423728813558,0.11809854659215502,-0.1575423728813558,0.7734846872127338,-0.1575423728813559,0.8131818181818181,0.4578197226502311,1.1885529608290075,0.11809854659215502,2.08885778403841,-0.025711785460878753,-0.1575423728813558,no
7d_failed_recovery_diagnostic,diagnostic,scenario,scenario_tag_followed_by_delisting,no,100,full_sample,70,0.3,-0.1625423728813558,0.11309854659215497,-0.1625423728813558,0.7684846872127338,-0.1625423728813559,0.8081818181818181,0.4578197226502311,1.1885529608290075,0.11309854659215497,2.010160680568778,-0.030711785460878757,-0.1625423728813558,no
7d_failed_recovery_diagnostic,diagnostic,scenario,scenario_tag_removed_recovered,no,0,full_sample,6,0.16666666666666666,-0.1525423728813558,-0.033101550050702505,-0.15254237288135586,-0.1525423728813558,-0.1525423728813559,0.5641025641025641,0.587055492504847,0.317600855912729,-0.033101550050702505,0.73960113960114,,,yes
