hold_window,stop_model,be_model,token_trades,clusters,total_margin_usdt,total_pnl_usdt,roi_on_margin,token_win_rate,cluster_win_rate,median_token_pnl,median_cluster_roi,p25_token_pnl,p75_token_pnl,best_token_pnl,worst_token_pnl,profit_factor,stopped_out_rate,breakeven_exit_rate,median_mfe,median_mae,max_mae
1d,no_stop,be_after_20,119,20,11900.0,7939.376575334848,0.6671745021289788,0.773109243697479,0.9,62.95399515738498,0.7236931807011833,2.664130489989147,115.37374568795732,793.3902877697842,-326.7543859649122,7.4973338106913054,0.0,0.025210084033613446,0.12658227848101267,0.020429009193054126,0.6113958396141093
1d,no_stop,be_after_5,119,20,11900.0,4363.918892384235,0.36671587330959954,0.40336134453781514,0.8,0.0,0.2368705812922805,0.0,66.4629679109816,793.3902877697842,-63.675832127351725,15.54173111737855,0.0,0.5042016806722689,0.09084945883896367,0.013029315960912058,0.6113958396141093
1d,no_stop,no_be,119,20,11900.0,8274.949655710741,0.6953739206479614,0.7983193277310925,0.9,65.52262090483607,0.7236931807011833,5.329672562800591,115.9593237371459,793.3902877697842,-326.7543859649122,7.771956169310459,0.0,0.0,0.12658227848101267,0.021176470588235352,0.6113958396141093
1d,stop_10,be_after_10,119,20,11900.0,5383.187115615392,0.45236866517776403,0.5966386554621849,0.75,21.052631578947434,0.355062477668868,0.0,95.82873398872448,793.3902877697842,-90.90909090909105,4.829900334761363,0.09243697478991597,0.18487394957983194,0.1188475390156063,0.015810276679842028,0.4621646065722038
1d,stop_10,be_after_15,119,20,11900.0,6222.024436569709,0.5228591963503957,0.680672268907563,0.75,40.86989126359208,0.5315801268592115,0.0,106.68563300142253,793.3902877697842,-90.90909090909105,4.707346872849154,0.11764705882352941,0.07563025210084033,0.12021857923497259,0.017694063926940506,0.4621646065722038
1d,stop_10,be_after_20,119,20,11900.0,6518.627994118974,0.5477838650520146,0.7142857142857143,0.8,53.639846743295024,0.5315801268592115,-2.958535664111528,109.3517794087816,793.3902877697842,-90.90909090909105,4.504424080173433,0.13445378151260504,0.025210084033613446,0.12021857923497259,0.020429009193054126,0.4621646065722038
1d,stop_10,be_after_5,119,20,11900.0,3646.939820493295,0.30646553113389036,0.37815126050420167,0.6,0.0,0.1458894679520824,0.0,66.4629679109816,793.3902877697842,-90.90909090909105,4.889085146792731,0.06722689075630252,0.4789915966386555,0.08923467767545246,0.013029315960912058,0.4621646065722038
1d,stop_10,no_be,119,20,11900.0,6854.201074494868,0.5759832835709974,0.7394957983193278,0.8,54.59387483355527,0.5315801268592115,-2.958535664111528,110.47212800219275,793.3902877697842,-90.90909090909105,4.684828666013924,0.13445378151260504,0.0,0.12021857923497259,0.021176470588235352,0.4621646065722038
1d,stop_15,be_after_10,119,20,11900.0,5703.137522797547,0.4792552540166006,0.6134453781512605,0.75,23.89210019267818,0.42421666383629547,0.0,95.82873398872448,793.3902877697842,-130.43478260869568,5.905844042778278,0.03361344537815126,0.19327731092436976,0.11945564516129048,0.015810276679842028,0.4621646065722038
1d,stop_15,be_after_15,119,20,11900.0,6697.277292410853,0.5627964111269624,0.7058823529411765,0.8,42.40882103477528,0.6298460933633301,0.0,108.2528543968132,793.3902877697842,-130.43478260869568,5.618861507992813,0.05042016806722689,0.07563025210084033,0.12397820163487738,0.017694063926940506,0.4621646065722038
1d,stop_15,be_after_20,119,20,11900.0,7078.236943656983,0.5948098271980659,0.7478991596638656,0.85,54.59387483355527,0.6298460933633301,0.43630017452001013,110.47212800219275,793.3902877697842,-130.43478260869568,5.478708475791481,0.058823529411764705,0.025210084033613446,0.12397820163487738,0.020429009193054126,0.4621646065722038
1d,stop_15,be_after_5,119,20,11900.0,3970.177501503722,0.333628361470901,0.3949579831932773,0.7,0.0,0.2368705812922805,0.0,66.4629679109816,793.3902877697842,-130.43478260869568,6.742224619611419,0.025210084033613446,0.48739495798319327,0.09084945883896367,0.013029315960912058,0.4621646065722038
1d,stop_15,no_be,119,20,11900.0,7413.810024032878,0.6230092457170485,0.773109243697479,0.85,62.01881950384936,0.6298460933633301,2.9824942086772444,112.87310577070264,793.3902877697842,-130.43478260869568,5.691040163935066,0.058823529411764705,0.0,0.12397820163487738,0.021176470588235352,0.4621646065722038
1d,stop_20,be_after_10,119,20,11900.0,5893.980362953423,0.49529246747507755,0.6218487394957983,0.75,23.89210019267818,0.42421666383629547,0.0,95.82873398872448,793.3902877697842,-166.66666666666674,7.050610535375689,0.01680672268907563,0.20168067226890757,0.11945564516129048,0.015810276679842028,0.4621646065722038
1d,stop_20,be_after_15,119,20,11900.0,7156.498675910141,0.6013864433537933,0.7226890756302521,0.85,46.5489566613162,0.6711238729052085,0.0,109.3517794087816,793.3902877697842,-166.66666666666674,6.364521131789226,0.03361344537815126,0.07563025210084033,0.12463485881207403,0.017694063926940506,0.4621646065722038
