token_entity_id,token_symbol,final_outcome,primary_scenario,secondary_flags,anchor_event_id,anchor_event_type,spot_pair,futures_pair,fallback_provider,price_window_rows,missing_price_rows,benchmark_gap_rows,unresolved_pair_rows,true_data_gap_rows,true_data_gap_rate,benchmark_gap_rate,is_research_eligible,exclusion_reason,data_quality_score,confidence_level
0G,0G,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,b08c2a68b0b046a3,SPOT_PAIR_REMOVED,0GUSDT,0GUSDT,,36.0,0.0,0.0,0.0,0.0,0.0,0.0,no,pair_removal_control_only,0.7,medium
1000CAT,1000CAT,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,7353c4ecea8627e7,SPOT_PAIR_REMOVED,1000CATUSDT,1000CATUSDT,,36.0,0.0,0.0,0.0,0.0,0.0,0.0,no,pair_removal_control_only,0.7,medium
1000CHEEMS,1000CHEEMS,seed_tag_only,SEED_TAG_ONLY,,9b7bd3558b791b76,SEED_TAG_ADDED,1000CHEEMSUSDT,1000CHEEMSUSDT,,18.0,18.0,0.0,0.0,18.0,1.0,0.0,no,true_data_gap_heavy,0.75,medium
1000SATS,1000SATS,seed_tag_only,SEED_TAG_ONLY,,a8f1073b97c72c99,SEED_TAG_ADDED,1000SATSUSDT,1000SATSUSDT,,36.0,18.0,0.0,0.0,18.0,0.5,0.0,no,true_data_gap_heavy,0.825,medium
1000WHY,1000WHY,futures_only_delisting,FUTURES_ONLY_DELISTING,,44395bed70e6b38d,FUTURES_CONTRACT_DELISTING_ANNOUNCED,,1000WHYUSDT,,18.0,1.0,1.0,0.0,1.0,0.05555555555555555,0.05555555555555555,yes,,0.967,high
1000X,1000X,futures_only_delisting,FUTURES_ONLY_DELISTING,,8a75f9eb3a0e4920,FUTURES_CONTRACT_DELISTING_ANNOUNCED,,1000XUSDT,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,,1.0,high
1INCH,1INCH,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,1a2f74c6eb0eee90,SPOT_PAIR_REMOVED,1INCHUSDT,1INCHUSDT,,18.0,2.0,2.0,0.0,2.0,0.1111111111111111,0.1111111111111111,no,pair_removal_control_only,0.633,low
1MBABYDOGE,1MBABYDOGE,seed_tag_only,SEED_TAG_ONLY,,51f8479890f4f59e,SEED_TAG_ADDED,1MBABYDOGEUSDT,1MBABYDOGEUSDT,,36.0,18.0,0.0,0.0,18.0,0.5,0.0,no,true_data_gap_heavy,0.825,medium
2Z,2Z,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,4b887ae093ae6180,SPOT_PAIR_REMOVED,2ZUSDT,2ZUSDT,,36.0,0.0,0.0,0.0,0.0,0.0,0.0,no,pair_removal_control_only,0.7,medium
42,42,futures_only_delisting,FUTURES_ONLY_DELISTING,,2d5454a0a438f476,FUTURES_CONTRACT_DELISTING_ANNOUNCED,,42USDT,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,,1.0,high
A2Z,A2Z,delisted_after_tag,TAG_TO_DELISTING_TO_COLLAPSE,FALLBACK_PRICE_USED;FALLBACK_PROVIDER_UNAVAILABLE,1fc6e5215a5c6f00,MONITORING_TAG_ADDED,A2ZUSDT,A2ZUSDT,ccxt_gateio,36.0,2.0,2.0,0.0,1.0,0.027777777777777776,0.05555555555555555,no,fallback_provider_unavailable,0.776,medium
AAVE,AAVE,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,ae540b1f433c0ffa,SPOT_PAIR_REMOVED,AAVEUSDT,AAVEUSDT,,54.0,0.0,0.0,0.0,0.0,0.0,0.0,no,pair_removal_control_only,0.7,medium
ACA,ACA,delisted_after_tag,TAG_TO_DELISTING_TO_COLLAPSE,FALLBACK_PRICE_USED,dccc644ea3175a5f,MONITORING_TAG_ADDED,ACAUSDT,,ccxt_mexc,54.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,,1.0,high
ACE,ACE,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,1aa297da122de509,SPOT_PAIR_REMOVED,ACEUSDT,ACEUSDT,,54.0,0.0,0.0,0.0,0.0,0.0,0.0,no,pair_removal_control_only,0.7,medium
ACH,ACH,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,f5a65ca05b777f3c,SPOT_PAIR_REMOVED,ACHUSDT,ACHUSDT,,36.0,0.0,0.0,0.0,0.0,0.0,0.0,no,pair_removal_control_only,0.7,medium
ACM,ACM,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,674d3518e8df2951,SPOT_PAIR_REMOVED,ACMUSDT,,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,no,pair_removal_control_only,0.7,medium
ACT,ACT,seed_tag_only,SEED_TAG_ONLY,,b21fc9440b923c0f,SEED_TAG_ADDED,ACTUSDT,ACTUSDT,,72.0,18.0,0.0,0.0,18.0,0.25,0.0,no,true_data_gap_heavy,0.912,high
ACX,ACX,seed_tag_only,SEED_TAG_ONLY,,38c04165abb74100,SEED_TAG_ADDED,ACXUSDT,ACXUSDT,,36.0,18.0,0.0,0.0,18.0,0.5,0.0,no,true_data_gap_heavy,0.825,medium
ADA,ADA,futures_only_delisting,FUTURES_ONLY_DELISTING,,62d02880ea5d7aa7,FUTURES_CONTRACT_DELISTING_ANNOUNCED,ADAUSDT,ADAUSDT,,36.0,18.0,0.0,0.0,18.0,0.5,0.0,no,true_data_gap_heavy,0.825,medium
ADX,ADX,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,3e05b53e92bc2e7e,SPOT_PAIR_REMOVED,ADXUSDT,,,36.0,0.0,0.0,0.0,0.0,0.0,0.0,no,pair_removal_control_only,0.7,medium
AERGO,AERGO,delisted_after_tag,TAG_TO_DELISTING_TO_COLLAPSE,FALLBACK_PRICE_USED;FALLBACK_PROVIDER_UNAVAILABLE,abca945eb2bee96c,MONITORING_TAG_ADDED,AERGOUSDT,AERGOUSDT,ccxt_okx,72.0,11.0,0.0,0.0,7.0,0.09722222222222222,0.0,no,fallback_provider_unavailable,0.766,medium
AEVO,AEVO,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,5166737bad9bfd8b,SPOT_PAIR_REMOVED,AEVOUSDT,AEVOUSDT,,54.0,0.0,0.0,0.0,0.0,0.0,0.0,no,pair_removal_control_only,0.7,medium
AGLD,AGLD,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,647ad916fd08af10,SPOT_PAIR_REMOVED,AGLDUSDT,AGLDUSDT,,36.0,0.0,0.0,0.0,0.0,0.0,0.0,no,pair_removal_control_only,0.7,medium
AI,AI,futures_only_delisting,FUTURES_ONLY_DELISTING,,7e6a6cb0c5c61571,FUTURES_CONTRACT_DELISTING_ANNOUNCED,AIUSDT,AIUSDT,,90.0,2.0,2.0,0.0,2.0,0.022222222222222223,0.022222222222222223,yes,,0.987,high
AIA,AIA,futures_only_delisting,FUTURES_ONLY_DELISTING,,214469775942af84,FUTURES_CONTRACT_DELISTING_ANNOUNCED,,AIAUSDT,,18.0,18.0,0.0,0.0,18.0,1.0,0.0,no,true_data_gap_heavy,0.75,medium
AIGENSYN,AIGENSYN,seed_tag_only,SEED_TAG_ONLY,,985f155bf6212672,SEED_TAG_ADDED,AIGENSYNUSDT,AIGENSYNUSDT,,18.0,18.0,3.0,0.0,18.0,1.0,0.16666666666666666,no,true_data_gap_heavy,0.708,medium
AIXBT,AIXBT,seed_tag_only,SEED_TAG_ONLY,,1ae1cb6585b456f5,SEED_TAG_ADDED,AIXBTUSDT,AIXBTUSDT,,18.0,18.0,0.0,0.0,18.0,1.0,0.0,no,true_data_gap_heavy,0.75,medium
AKRO,AKRO,delisted_without_known_tag,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,FALLBACK_PROVIDER_UNAVAILABLE,2ebc47e2d093dcb6,SPOT_TOKEN_DELISTING_ANNOUNCED,AKROUSDT,,,36.0,4.0,0.0,0.0,0.0,0.0,0.0,no,fallback_provider_unavailable,0.8,medium
ALCX,ALCX,still_tagged,TEMPORARY_PANIC_THEN_RECOVERY,,4a1694681090a940,MONITORING_TAG_ADDED,ALCXUSDT,,,36.0,5.0,5.0,0.0,5.0,0.1388888888888889,0.1388888888888889,yes,,0.917,high
ALGO,ALGO,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,922120190eaec312,SPOT_PAIR_REMOVED,ALGOUSDT,ALGOUSDT,,54.0,0.0,0.0,0.0,0.0,0.0,0.0,no,pair_removal_control_only,0.7,medium
ALICE,ALICE,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,3db6f65d1efbc52b,SPOT_PAIR_REMOVED,ALICEUSDT,ALICEUSDT,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,no,pair_removal_control_only,0.7,medium
ALLO,ALLO,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,919d74acc6af7242,SPOT_PAIR_REMOVED,ALLOUSDT,ALLOUSDT,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,no,pair_removal_control_only,0.7,medium
ALPACA,ALPACA,delisted_after_tag,DELISTING_ANNOUNCEMENT_PUMP_AND_DUMP,FALLBACK_PROVIDER_UNAVAILABLE;TAG_TO_DELISTING,064b0dde744232dc,MONITORING_TAG_ADDED,ALPACAUSDT,ALPACAUSDT,,54.0,5.0,0.0,0.0,1.0,0.018518518518518517,0.0,no,fallback_provider_unavailable,0.794,medium
ALPHA,ALPHA,delisted_after_tag,TAG_TO_DELISTING_TO_COLLAPSE,FALLBACK_PROVIDER_UNAVAILABLE,cdee2c69a544c7e6,MONITORING_TAG_ADDED,ALPHAUSDT,ALPHAUSDT,,72.0,25.0,0.0,0.0,21.0,0.2916666666666667,0.0,no,fallback_provider_unavailable;true_data_gap_heavy,0.698,medium
ALPINE,ALPINE,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,4ca8233d5ce56c02,SPOT_PAIR_REMOVED,ALPINEUSDT,ALPINEUSDT,,36.0,0.0,0.0,0.0,0.0,0.0,0.0,no,pair_removal_control_only,0.7,medium
ALT,ALT,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,6b39412df6fdbdec,SPOT_PAIR_REMOVED,ALTUSDT,ALTUSDT,,54.0,3.0,3.0,0.0,3.0,0.05555555555555555,0.05555555555555555,no,pair_removal_control_only,0.667,medium
AMB,AMB,delisted_without_known_tag,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,FALLBACK_PROVIDER_UNAVAILABLE,78605f349f17de8a,SPOT_TOKEN_DELISTING_ANNOUNCED,AMBUSDT,AMBUSDT,,36.0,4.0,0.0,0.0,0.0,0.0,0.0,no,fallback_provider_unavailable,0.8,medium
AMP,AMP,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,6a14293b0e184c78,SPOT_PAIR_REMOVED,AMPUSDT,,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,no,pair_removal_control_only,0.7,medium
ANIME,ANIME,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,f79a87078c8f4c4f,SPOT_PAIR_REMOVED,ANIMEUSDT,ANIMEUSDT,,36.0,0.0,0.0,0.0,0.0,0.0,0.0,no,pair_removal_control_only,0.7,medium
ANKR,ANKR,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,b51a995746a14f73,SPOT_PAIR_REMOVED,ANKRUSDT,ANKRUSDT,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,no,pair_removal_control_only,0.7,medium
ANT,ANT,delisted_after_tag,TAG_TO_DELISTING_TO_COLLAPSE,FALLBACK_PROVIDER_UNAVAILABLE,e0c4360ac0bda986,MONITORING_TAG_ADDED,ANTUSDT,,,72.0,25.0,0.0,0.0,22.0,0.3055555555555556,0.0,no,fallback_provider_unavailable;true_data_gap_heavy,0.693,medium
APE,APE,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,ebe56fdb3ecddc19,SPOT_PAIR_REMOVED,APEUSDT,APEUSDT,,90.0,0.0,0.0,0.0,0.0,0.0,0.0,no,pair_removal_control_only,0.7,medium
API3,API3,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,6181991dcb4a55eb,SPOT_PAIR_REMOVED,API3USDT,API3USDT,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,no,pair_removal_control_only,0.7,medium
APT,APT,futures_only_delisting,FUTURES_ONLY_DELISTING,,85a23d2b7c759ced,FUTURES_CONTRACT_DELISTING_ANNOUNCED,APTUSDT,APTUSDT,,54.0,21.0,7.0,0.0,21.0,0.3888888888888889,0.12962962962962962,no,true_data_gap_heavy,0.831,medium
AR,AR,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,838a4ec07d91e5f0,SPOT_PAIR_REMOVED,ARUSDT,ARUSDT,,36.0,0.0,0.0,0.0,0.0,0.0,0.0,no,pair_removal_control_only,0.7,medium
ARB,ARB,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,e1cf8d5895458fbf,SPOT_PAIR_REMOVED,ARBUSDT,ARBUSDT,,54.0,4.0,4.0,0.0,4.0,0.07407407407407407,0.07407407407407407,no,pair_removal_control_only,0.656,medium
ARDR,ARDR,still_tagged,TEMPORARY_PANIC_THEN_RECOVERY,,afca87c30daaf7ba,MONITORING_TAG_ADDED,ARDRUSDT,,,36.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,,1.0,high
ARKM,ARKM,unknown,UNKNOWN_MANUAL_REVIEW,,b2adc292a6e4dba6,SPOT_PAIR_REMOVED,,,,,,,,,,,no,unknown_manual_review;manual_review_required;no_resolved_binance_pair,0.1,low
ARPA,ARPA,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,3b26fa020d4bb06d,SPOT_PAIR_REMOVED,ARPAUSDT,ARPAUSDT,,72.0,0.0,0.0,0.0,0.0,0.0,0.0,no,pair_removal_control_only,0.7,medium
AST,AST,delisted_after_tag,TAG_TO_DELISTING_TO_COLLAPSE,FALLBACK_PRICE_USED,c9bba63a0a1d11c1,MONITORING_TAG_ADDED,ASTUSDT,,ccxt_mexc,72.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,,1.0,high
ASTER,ASTER,seed_tag_only,SEED_TAG_ONLY,,bf371e4022e600c3,SEED_TAG_ADDED,ASTERUSDT,ASTERUSDT,,18.0,18.0,0.0,0.0,18.0,1.0,0.0,no,true_data_gap_heavy,0.75,medium
ASTR,ASTR,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,c73b7fa87b7aa330,SPOT_PAIR_REMOVED,ASTRUSDT,ASTRUSDT,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,no,pair_removal_control_only,0.7,medium
AT,AT,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,166a0255f0d5243a,SPOT_PAIR_REMOVED,ATUSDT,ATUSDT,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,no,pair_removal_control_only,0.7,medium
ATA,ATA,delisted_after_tag,TAG_TO_DELISTING_TO_COLLAPSE,FALLBACK_PRICE_USED;FALLBACK_PROVIDER_UNAVAILABLE,c94c0613623769e6,MONITORING_TAG_ADDED,ATAUSDT,ATAUSDT,ccxt_kucoin,54.0,4.0,4.0,0.0,1.0,0.018518518518518517,0.07407407407407407,no,fallback_provider_unavailable,0.775,medium
ATOM,ATOM,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,046b8bf328163da8,SPOT_PAIR_REMOVED,ATOMUSDT,ATOMUSDT,,54.0,3.0,3.0,0.0,3.0,0.05555555555555555,0.05555555555555555,no,pair_removal_control_only,0.667,medium
AUCTION,AUCTION,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,f97d3a6d394169c9,SPOT_PAIR_REMOVED,AUCTIONUSDT,AUCTIONUSDT,,54.0,0.0,0.0,0.0,0.0,0.0,0.0,no,pair_removal_control_only,0.7,medium
AUDIO,AUDIO,futures_only_delisting,FUTURES_ONLY_DELISTING,,b84cf23756774b2e,FUTURES_CONTRACT_DELISTING_ANNOUNCED,AUDIOUSDT,,,36.0,21.0,0.0,0.0,21.0,0.5833333333333334,0.0,no,true_data_gap_heavy,0.796,medium
AVA,AVA,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,4d07ede3994af3f8,SPOT_PAIR_REMOVED,AVAUSDT,AVAUSDT,,18.0,3.0,3.0,0.0,3.0,0.16666666666666666,0.16666666666666666,no,pair_removal_control_only,0.6,low
AVAX,AVAX,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,90e1452ab1eae9d6,SPOT_PAIR_REMOVED,AVAXUSDT,AVAXUSDT,,54.0,4.0,4.0,0.0,4.0,0.07407407407407407,0.07407407407407407,no,pair_removal_control_only,0.656,medium
AVNT,AVNT,seed_tag_only,SEED_TAG_ONLY,,400bdebef0cf9247,SEED_TAG_ADDED,AVNTUSDT,AVNTUSDT,,18.0,18.0,0.0,0.0,18.0,1.0,0.0,no,true_data_gap_heavy,0.75,medium
AWE,AWE,spot_pair_removed_only,PAIR_REMOVAL_ONLY,PRE_ANNOUNCEMENT_WEAKNESS;PRICE_MOVED_BEFORE_OFFICIAL_ANNOUNCEMENT,d04ed80ec4e73236,SPOT_PAIR_REMOVED,AWEUSDT,AWEUSDT,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,no,pair_removal_control_only,0.7,medium
AXL,AXL,seed_tag_only,SEED_TAG_ONLY,,989889acd0b31a72,SEED_TAG_ADDED,AXLUSDT,AXLUSDT,,36.0,18.0,0.0,0.0,18.0,0.5,0.0,no,true_data_gap_heavy,0.825,medium
AXS,AXS,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,328e38e47ace796f,SPOT_PAIR_REMOVED,AXSUSDT,AXSUSDT,,72.0,3.0,3.0,0.0,3.0,0.041666666666666664,0.041666666666666664,no,pair_removal_control_only,0.675,medium
B3,B3,futures_only_delisting,FUTURES_ONLY_DELISTING,,db987c7ce0d4bd19,FUTURES_CONTRACT_DELISTING_ANNOUNCED,,B3USDT,,18.0,2.0,2.0,0.0,2.0,0.1111111111111111,0.1111111111111111,yes,,0.933,high
BABY,BABY,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,1f4e7c67f5747dd4,SPOT_PAIR_REMOVED,BABYUSDT,BABYUSDT,,36.0,0.0,0.0,0.0,0.0,0.0,0.0,no,pair_removal_control_only,0.7,medium
BADGER,BADGER,delisted_after_tag,TAG_TO_DELISTING_TO_COLLAPSE,FALLBACK_PRICE_USED,05efae81cc940ff4,MONITORING_TAG_ADDED,BADGERUSDT,BADGERUSDT,ccxt_gateio,72.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,,1.0,high
BAKE,BAKE,delisted_after_tag,DELISTING_ANNOUNCEMENT_PUMP_AND_DUMP,FALLBACK_PROVIDER_UNAVAILABLE;TAG_TO_DELISTING,5c8137ecc69b6b61,MONITORING_TAG_ADDED,BAKEUSDT,BAKEUSDT,,90.0,22.0,0.0,0.0,19.0,0.2111111111111111,0.0,no,fallback_provider_unavailable,0.726,medium
BAL,BAL,delisted_after_tag,DELISTING_ANNOUNCEMENT_PUMP_AND_DUMP,FALLBACK_PRICE_USED;TAG_TO_DELISTING,f19444577bbd2958,MONITORING_TAG_ADDED,BALUSDT,BALUSDT,ccxt_mexc,72.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,,1.0,high
BANANA,BANANA,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,e9c96f73542d2614,SPOT_PAIR_REMOVED,BANANAUSDT,BANANAUSDT,,54.0,2.0,2.0,0.0,2.0,0.037037037037037035,0.037037037037037035,no,pair_removal_control_only,0.678,medium
BAND,BAND,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,d1e9a7578443dab4,SPOT_PAIR_REMOVED,BANDUSDT,BANDUSDT,,54.0,3.0,2.0,0.0,3.0,0.05555555555555555,0.037037037037037035,no,pair_removal_control_only,0.671,medium
BANK,BANK,seed_tag_only,SEED_TAG_ONLY,,09541c7c027b9222,SEED_TAG_ADDED,BANKUSDT,BANKUSDT,,18.0,18.0,0.0,0.0,18.0,1.0,0.0,no,true_data_gap_heavy,0.75,medium
BARD,BARD,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,49872abbb524147c,SPOT_PAIR_REMOVED,BARDUSDT,BARDUSDT,,36.0,0.0,0.0,0.0,0.0,0.0,0.0,no,pair_removal_control_only,0.7,medium
BASE,BASE,seed_tag_only,SEED_TAG_ONLY,,56930619c799ad56,SEED_TAG_ADDED,,,,18.0,18.0,0.0,18.0,0.0,0.0,0.0,no,no_resolved_binance_pair;unresolved_pair_or_symbol,0.8,medium
BAT,BAT,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,90a4f13e2cf3ed6f,SPOT_PAIR_REMOVED,BATUSDT,BATUSDT,,18.0,3.0,2.0,0.0,3.0,0.16666666666666666,0.1111111111111111,no,pair_removal_control_only,0.614,low
BB,BB,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,3ba21efe89d557d4,SPOT_PAIR_REMOVED,BBUSDT,BBUSDT,,36.0,0.0,0.0,0.0,0.0,0.0,0.0,no,pair_removal_control_only,0.7,medium
BCH,BCH,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,35d891db6c565ec5,SPOT_PAIR_REMOVED,BCHUSDT,BCHUSDT,,36.0,3.0,3.0,0.0,3.0,0.08333333333333333,0.08333333333333333,no,pair_removal_control_only,0.65,medium
BDXN,BDXN,futures_only_delisting,FUTURES_ONLY_DELISTING,,e25686fc46d400b0,FUTURES_CONTRACT_DELISTING_ANNOUNCED,,,,18.0,18.0,1.0,18.0,0.0,0.0,0.05555555555555555,no,no_resolved_binance_pair;unresolved_pair_or_symbol,0.786,medium
BEL,BEL,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,6c189af071b9865d,SPOT_PAIR_REMOVED,BELUSDT,BELUSDT,,54.0,0.0,0.0,0.0,0.0,0.0,0.0,no,pair_removal_control_only,0.7,medium
BERA,BERA,unknown,UNKNOWN_MANUAL_REVIEW,,8e24319d5b2116da,SEED_TAG_REMOVED,,,,,,,,,,,no,unknown_manual_review;manual_review_required;no_resolved_binance_pair,0.1,low
BETA,BETA,delisted_after_tag,TAG_TO_DELISTING_TO_COLLAPSE,FALLBACK_PROVIDER_UNAVAILABLE,08d7f3a2766ef543,MONITORING_TAG_ADDED,BETAUSDT,,,108.0,8.0,0.0,0.0,4.0,0.037037037037037035,0.0,no,fallback_provider_unavailable,0.787,medium
BICO,BICO,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,e20f941100fbb1cf,SPOT_PAIR_REMOVED,BICOUSDT,BICOUSDT,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,no,pair_removal_control_only,0.7,medium
BID,BID,futures_only_delisting,FUTURES_ONLY_DELISTING,,a7a00713314caf8b,FUTURES_CONTRACT_DELISTING_ANNOUNCED,,BIDUSDT,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,,1.0,high
BIFI,BIFI,delisted_after_tag,TAG_TO_DELISTING_TO_COLLAPSE,FALLBACK_PROVIDER_UNAVAILABLE,a0ebf708da0a74fa,MONITORING_TAG_ADDED,BIFIUSDT,,,36.0,3.0,2.0,0.0,0.0,0.0,0.05555555555555555,no,fallback_provider_unavailable,0.786,medium
BIO,BIO,unknown,UNKNOWN_MANUAL_REVIEW,,9610df9040af1664,SEED_TAG_REMOVED,,,,,,,,,,,no,unknown_manual_review;manual_review_required;no_resolved_binance_pair,0.1,low
BLUEBIRD,BLUEBIRD,futures_only_delisting,FUTURES_ONLY_DELISTING,,8d2c41278b684d20,FUTURES_CONTRACT_DELISTING_ANNOUNCED,,,,18.0,1.0,0.0,0.0,1.0,0.05555555555555555,0.0,no,no_resolved_binance_pair,0.981,high
BLUR,BLUR,seed_tag_only,SEED_TAG_ONLY,,0dcd3dbcba5b7665,SEED_TAG_ADDED,BLURUSDT,BLURUSDT,,72.0,18.0,0.0,0.0,18.0,0.25,0.0,no,true_data_gap_heavy,0.912,high
BLZ,BLZ,delisted_after_tag,TAG_TO_DELISTING_TO_COLLAPSE,FALLBACK_PRICE_USED,14c00596e0d38ffa,MONITORING_TAG_ADDED,BLZUSDT,BLZUSDT,ccxt_gateio,54.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,,1.0,high
BMT,BMT,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,ff725b56c1e74b68,SPOT_PAIR_REMOVED,BMTUSDT,BMTUSDT,,36.0,0.0,0.0,0.0,0.0,0.0,0.0,no,pair_removal_control_only,0.7,medium
BNB,BNB,futures_only_delisting,FUTURES_ONLY_DELISTING,,9d9d6fb041531ddd,FUTURES_CONTRACT_DELISTING_ANNOUNCED,BNBUSDT,BNBUSDT,,54.0,2.0,2.0,0.0,2.0,0.037037037037037035,0.037037037037037035,yes,,0.978,high
BNT,BNT,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,f1acb3977200b8b0,SPOT_PAIR_REMOVED,BNTUSDT,BNTUSDT,,36.0,0.0,0.0,0.0,0.0,0.0,0.0,no,pair_removal_control_only,0.7,medium
BNX,BNX,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,dd8f2f7cf6894400,SPOT_PAIR_REMOVED,BNXUSDT,BNXUSDT,,54.0,1.0,0.0,0.0,1.0,0.018518518518518517,0.0,no,pair_removal_control_only,0.694,medium
BOB,BOB,futures_only_delisting,FUTURES_ONLY_DELISTING,,c86c9aa82fb6c9f7,FUTURES_CONTRACT_DELISTING_ANNOUNCED,,BOBUSDT,,18.0,2.0,2.0,0.0,2.0,0.1111111111111111,0.1111111111111111,yes,,0.933,high
BOME,BOME,seed_tag_only,SEED_TAG_ONLY,,967307c5a09e6d04,SEED_TAG_ADDED,BOMEUSDT,BOMEUSDT,,72.0,18.0,0.0,0.0,18.0,0.25,0.0,no,true_data_gap_heavy,0.912,high
BOND,BOND,delisted_after_tag,DELISTING_ANNOUNCEMENT_PUMP_AND_DUMP,FALLBACK_PROVIDER_UNAVAILABLE;TAG_TO_DELISTING,63e51c3ccd2baf4b,MONITORING_TAG_ADDED,BONDUSDT,BONDUSDT,,72.0,21.0,0.0,0.0,18.0,0.25,0.0,no,fallback_provider_unavailable;true_data_gap_heavy,0.713,medium
BONK,BONK,seed_tag_only,SEED_TAG_ONLY,,1ab88e17ef72af0d,SEED_TAG_ADDED,BONKUSDT,,,54.0,19.0,1.0,0.0,19.0,0.35185185185185186,0.018518518518518517,no,true_data_gap_heavy,0.872,high
BREV,BREV,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,8010b5346361cd09,SPOT_PAIR_REMOVED,BREVUSDT,BREVUSDT,,18.0,3.0,2.0,0.0,3.0,0.16666666666666666,0.1111111111111111,no,pair_removal_control_only,0.614,low
BSC,BSC,seed_tag_only,SEED_TAG_ONLY,,1a812d4a95a31067,SEED_TAG_ADDED,,,,18.0,18.0,0.0,18.0,0.0,0.0,0.0,no,no_resolved_binance_pair;unresolved_pair_or_symbol,0.8,medium
BSW,BSW,delisted_after_tag,DELISTING_ANNOUNCEMENT_PUMP_AND_DUMP,FALLBACK_PRICE_USED;TAG_TO_DELISTING,5af125cfd901bc4e,MONITORING_TAG_ADDED,BSWUSDT,BSWUSDT,ccxt_kucoin,72.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,,1.0,high
BTC,BTC,futures_only_delisting,FUTURES_ONLY_DELISTING,,4ebb101147de18c5,FUTURES_CONTRACT_DELISTING_ANNOUNCED,BTCUSDT,BTCUSDT,,36.0,2.0,2.0,0.0,2.0,0.05555555555555555,0.05555555555555555,yes,,0.967,high
BTS,BTS,delisted_without_known_tag,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,FALLBACK_PRICE_USED,ca8ce65249fba04c,SPOT_TOKEN_DELISTING_ANNOUNCED,BTSUSDT,,ccxt_gateio,18.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,,1.0,high
