token_entity_id,token_symbol,final_outcome,primary_scenario,secondary_flags,anchor_event_id,anchor_event_type,return_1h,return_24h,return_7d,return_30d,return_90d,alt_adj_return_24h,alt_adj_return_30d,alt_adj_return_90d,recovery_90_sustained,recovery_100_sustained,never_recovered,pump20_flag,pump_and_dump_flag,fallback_used,manual_review_required
PORTAL,PORTAL,still_tagged,TEMPORARY_PANIC_THEN_RECOVERY,,a556e77327afcd24,MONITORING_TAG_ADDED,-0.0786838340486409,-0.1516452074391989,-0.117310443490701,-0.4020028612303291,-0.3733905579399142,-0.188270593435737,-0.3943911829255941,-0.5678382716002079,yes,yes,no,no,no,no,no
PORTO,PORTO,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,b4715d6767b84234,SPOT_PAIR_REMOVED,-0.0003322259136212,-0.0269102990033222,-0.0109634551495015,0.0289036544850498,-0.0830564784053156,-0.1157097839592133,-0.2969167796670498,-0.1962727176371425,,,,no,no,no,no
POWR,POWR,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,30abd5ebfae7f0c4,SPOT_PAIR_REMOVED,-0.0025906735751295,-0.0267702936096718,-0.1787564766839378,-0.1977547495682211,-0.2694300518134715,-0.0230929489119939,0.0178200453566834,0.040938788650056,,,,no,no,no,no
PROM,PROM,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,685a11ecec05af29,SPOT_PAIR_REMOVED,0.0047923322683705,0.0219078046554084,0.0173436786855318,0.1360109539023277,0.490187129164765,-0.0144600887529196,-0.1557464136453804,0.0623674530010532,,,,no,no,no,no
PROS,PROS,delisted_after_tag,TAG_TO_DELISTING_TO_COLLAPSE,FALLBACK_PROVIDER_UNAVAILABLE,14c99625149e363a,MONITORING_TAG_ADDED,-0.0565597667638484,-0.2061224489795919,0.1927113702623906,0.115743440233236,0.68134110787172,-0.2227234397639595,0.0109268833016417,-0.3679424391945705,yes,yes,no,no,no,no,no
PROVE,PROVE,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,f06f67487a346307,SPOT_PAIR_REMOVED,0.0106247343816405,0.034424139396515,-0.0849978750531237,-0.0730981725456864,-0.3871653208669784,0.0061228005759874,0.0044829737428197,-0.0697417956390927,,,,no,no,no,no
PSG,PSG,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,54b3b2d0cb1efaef,SPOT_PAIR_REMOVED,-0.0070603337612323,0.0256739409499358,0.1312580231065467,0.0622593068035943,0.6517971758664955,-0.0518702877357191,-0.0183929171011652,0.139635955039055,,,,no,no,no,no
PUFFER,PUFFER,futures_only_delisting,FUTURES_ONLY_DELISTING,,06e734f35491a1de,FUTURES_CONTRACT_DELISTING_ANNOUNCED,-0.0614478114478114,0.526936026936027,0.1460437710437709,0.1460437710437709,,0.5274258735467747,0.0936967360767394,,no,no,no,no,no,no,no
PUMP,PUMP,seed_tag_only,SEED_TAG_ONLY,,b2b34e6de6de02cc,SEED_TAG_ADDED,,,,,,,,,yes,yes,no,no,no,no,no
PUNDIX,PUNDIX,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,eeaa30b959e2fba0,SPOT_PAIR_REMOVED,0.0010211896859841,0.0347204493234618,0.0967577227470002,0.6267551697727853,0.5800357416390094,0.001324007098065,0.2065538267250579,0.3020682181832358,,,,no,no,no,no
PYR,PYR,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,4012a89821f6a7db,SPOT_PAIR_REMOVED,-0.0116106719367587,0.0306324110671936,0.4278656126482214,0.6435276679841897,0.4372529644268774,-0.0212582991632585,0.3587214656950391,-0.1998093602387746,,,,no,no,no,no
PYTH,PYTH,tag_removed,TAG_REMOVED_AND_RECOVERED,,1a117a207e329960,SEED_TAG_ADDED,,,,,,,,,yes,yes,no,no,no,no,no
QI,QI,still_tagged,SLOW_BLEED_AFTER_TAG,,31663d580e98be67,MONITORING_TAG_ADDED,-0.0056818181818182,0.0056818181818181,-0.0909090909090909,-0.1647727272727273,,0.0363077800231334,-0.0928593991325048,,yes,yes,no,no,no,no,no
QKC,QKC,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,75e7bb98f80ff98a,SPOT_PAIR_REMOVED,-0.0009249743062692,-0.0171634121274409,-0.0272353545734842,0.121274409044193,0.3782117163412126,-0.0231510037812825,-0.0527520847826593,-1.2511544880799974e-05,,,,no,no,no,no
QNT,QNT,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,4f926ab7da422901,SPOT_PAIR_REMOVED,0.0046457607433216,-0.0081300813008128,0.218350754936121,0.1614401858304297,0.3832752613240417,0.0032812728982539,-0.4247932626431819,-0.7016052743767547,,,,no,no,no,no
QTUM,QTUM,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,e44b7afcc8113be8,SPOT_PAIR_REMOVED,0.0078947368421051,0.0157894736842105,-0.0328947368421053,-0.0861842105263157,-0.3993421052631578,-0.012511865136317,-0.0086030642378095,-0.0819185800352721,,,,no,no,no,no
QUICK,QUICK,still_tagged,NO_CLEAR_REACTION,,88394d4087b17e7e,MONITORING_TAG_ADDED,-0.0112359550561798,-0.0143003064351378,0.114402451481103,,,-0.0164127597510041,,,yes,yes,no,no,no,no,no
RAD,RAD,futures_only_delisting,FUTURES_ONLY_DELISTING,,cb556fc87e74f057,FUTURES_CONTRACT_DELISTING_ANNOUNCED,0.0011718096088388,-0.0505552145527593,-0.0325874672172311,-0.0584230790692483,-0.0584230790692483,-0.0370180370676426,-0.1067650448274804,0.113399983798922,yes,yes,no,no,no,no,no
RARE,RARE,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,658c56c3a85cc11b,SPOT_PAIR_REMOVED,0.0086430423509076,-0.0155574762316335,0.1685393258426966,-0.0034572169403629,-0.4122731201382886,-0.0250729631572096,-0.2346958667071715,-0.5295991961704607,,,,no,no,no,no
RAY,RAY,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,c62490a002ebd06f,SPOT_PAIR_REMOVED,0.0053423992229235,0.1272462360369111,0.2661486158329287,0.5866925692083533,0.4133074307916464,0.1027585445339058,0.2992606405646908,0.1961765579328505,,,,no,no,no,no
RDNT,RDNT,delisted_after_tag,DELISTING_ANNOUNCEMENT_PUMP_AND_DUMP,FALLBACK_PRICE_USED;FALLBACK_PROVIDER_UNAVAILABLE;TAG_TO_DELISTING,c643d1df6b26e19d,MONITORING_TAG_ADDED,0.0055248618784529,0.007366482504604,-0.2504604051565378,-0.6117863720073664,,0.0379924443459194,-0.539873043867144,,yes,no,no,yes,yes,yes,no
RED,RED,seed_tag_only,SEED_TAG_ONLY,PRE_ANNOUNCEMENT_DUMP;PRICE_MOVED_BEFORE_OFFICIAL_ANNOUNCEMENT,e23cffcec7d1820c,SEED_TAG_ADDED,0.0470892626131953,0.0833117723156533,-0.2407503234152652,-0.460672703751617,-0.5478654592496766,0.0424098021130264,-0.3285879813620753,-0.5133264491111571,no,no,no,no,no,no,no
REEF,REEF,delisted_after_tag,DELISTING_ANNOUNCEMENT_PUMP_AND_DUMP,FALLBACK_PRICE_USED;PUMP_MANUAL_REVIEW;SUSPICIOUS_FALLBACK_SPIKE;TAG_TO_DELISTING,459073a914558055,MONITORING_TAG_ADDED,-0.0178759200841219,-0.1062039957939012,-0.1351209253417455,-0.2586750788643533,0.4789695057833858,-0.1106362891807077,-0.2568919520534947,0.0427316355722743,yes,yes,no,yes,yes,yes,yes
REI,REI,delisted_after_tag,TAG_TO_DELISTING_TO_COLLAPSE,FALLBACK_PROVIDER_UNAVAILABLE,95453d2e61ce0ed3,MONITORING_TAG_ADDED,-0.1750537634408602,-0.1836559139784945,-0.1643010752688172,-0.2215053763440859,-0.2486021505376344,-0.2202812999750326,-0.2138936980393509,-0.4430498641979281,yes,yes,no,no,no,no,no
REMOVE,REMOVE,still_tagged,NO_CLEAR_REACTION,,310b380d3d71ed42,MONITORING_TAG_ADDED,,,,,,,,,unknown,unknown,unknown,no,no,no,no
REN,REN,delisted_without_known_tag,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,FALLBACK_PRICE_USED,55c6f3a56b85b5ee,SPOT_TOKEN_DELISTING_ANNOUNCED,0.1095238095238093,0.1591036414565825,0.3859943977591036,-0.192156862745098,-0.4655462184873949,0.1247474182884337,-0.2780499673932959,-0.4247985451852624,yes,yes,no,yes,yes,yes,no
RENDER,RENDER,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,fcc8974180ce3b48,SPOT_PAIR_REMOVED,-0.001360544217687,-0.1414965986394557,-0.1061224489795917,-0.074829931972789,0.3340136054421769,-0.0355232719735501,-0.0228422141623903,0.303887734346852,,,,no,no,no,no
REQ,REQ,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,29a188bd73386ef9,SPOT_PAIR_REMOVED,-0.002430133657351,-0.0583232077764277,-0.097205346294046,-0.1859052247873632,-0.0826245443499392,-0.0435952650574237,-0.198151424838812,-0.1730667997881879,,,,no,no,no,no
RESOLV,RESOLV,still_tagged,IMMEDIATE_DUMP_AFTER_TAG,,b3172c363e7bc7a7,MONITORING_TAG_ADDED,-0.0103896103896102,-0.1012987012987013,-0.1506493506493506,-0.0727272727272726,,-0.0888455170312936,-0.157583511659896,,no,no,no,no,no,no,no
REZ,REZ,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,8701498bea25d26d,SPOT_PAIR_REMOVED,-0.017353579175705,0.0390455531453362,-0.1496746203904556,-0.1149674620390455,-0.2043383947939263,0.0278051605861906,-0.1513697091817323,-0.937522970049466,,,,no,no,no,no
RIF,RIF,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,6b9bd88c731f021a,SPOT_PAIR_REMOVED,0.0054794520547947,0.0054794520547947,-0.0246575342465752,-0.0027397260273971,-0.147945205479452,-0.0228218867657328,0.074841420261109,0.1694783197484337,,,,no,no,no,no
RLC,RLC,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,dd09e69b1caf12ea,SPOT_PAIR_REMOVED,-0.0026246719160104,-0.0183727034120735,0.0236220472440944,0.1338582677165354,,-0.0641581071077253,0.1711173117748109,,,,,no,no,no,no
RLS,RLS,futures_only_delisting,FUTURES_ONLY_DELISTING,,5b1c7a1a174bc50f,FUTURES_CONTRACT_DELISTING_ANNOUNCED,-0.0502283105022831,0.2745814307458141,-0.1993911719939117,-0.1993911719939117,,0.2750712773565618,-0.2517382069609433,,yes,yes,no,no,no,no,no
RNDR,RNDR,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,0791b00bfbde29af,SPOT_PAIR_REMOVED,0.0078125,0.3506944444444446,0.4544270833333335,0.8923611111111114,1.1267361111111116,0.2756150739301865,0.6062651784906814,0.7301802930230613,,,,no,no,no,no
ROBO,ROBO,seed_tag_only,SEED_TAG_ONLY,,da64b115690799fa,SEED_TAG_ADDED,,,,,,,,,yes,yes,no,no,no,no,no
RONIN,RONIN,seed_tag_only,SEED_TAG_ONLY,,82e8157b383cbc4c,SEED_TAG_ADDED,,,,,,,,,yes,yes,no,no,no,no,no
ROSE,ROSE,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,7b3078af5c98cb60,SPOT_PAIR_REMOVED,0.0046400449943757,0.0209505061867265,-0.0001406074240719,0.2270809898762653,0.7611079865016872,-0.0541288643275315,-0.0590149427441645,0.3645521684136369,,,,no,no,no,no
RPL,RPL,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,20e42353610aa424,SPOT_PAIR_REMOVED,-0.0129366106080207,0.0689952565761102,0.0340664079344543,0.2242345838723587,0.1901681759379043,0.0497091896903254,-0.0818788047182587,-0.3835855657989988,,,,no,no,no,no
RSR,RSR,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,02a1e636e83381c2,SPOT_PAIR_REMOVED,0.0100294985250737,-0.0023598820058996,0.0165191740412979,0.7014749262536872,0.4501474926253688,0.0097492972485459,0.2434683330725628,-0.6228589172331493,,,,no,no,no,no
RUNE,RUNE,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,f1e0b559d46ce8a0,SPOT_PAIR_REMOVED,0.0,0.00671474757523,0.1554339716488435,0.2872419796070629,0.4140761004725193,0.0007271559213884,0.1132154857802104,0.0358518725864258,,,,no,no,no,no
RVN,RVN,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,b4767b4fcca0c60b,SPOT_PAIR_REMOVED,0.0353356890459364,0.1113074204946995,0.0432862190812719,-0.1678445229681979,-0.3895759717314487,0.0531666969328819,0.0007914957627649,0.0002819167579368,,,,no,no,no,no
RVV,RVV,futures_only_delisting,FUTURES_ONLY_DELISTING,,6e07dd7c9f7cc3bf,FUTURES_CONTRACT_DELISTING_ANNOUNCED,-0.065071368597817,-0.2732997481108312,-0.7871536523929471,-0.7871536523929471,-0.7871536523929471,-0.1726791238324282,-0.7403936471859375,-0.8085755022161759,no,no,yes,no,no,no,no
SAGA,SAGA,spot_pair_removed_only,PAIR_REMOVAL_ONLY,PRE_ANNOUNCEMENT_WEAKNESS;PRICE_MOVED_BEFORE_OFFICIAL_ANNOUNCEMENT,fd8c5fc347ca79d6,SPOT_PAIR_REMOVED,-0.0259365994236312,-0.0864553314121038,-0.0835734870317003,-0.0201729106628242,-0.1582132564841498,-0.0756004046456446,-0.0709151492911731,-0.2985797120780084,,,,no,no,no,no
SAHARA,SAHARA,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,42fffbffdcb584a2,SPOT_PAIR_REMOVED,-0.0125664572257129,-0.0135331077815369,-0.0129289511841469,-0.6684388593523442,-0.8082406959884002,-0.0151596510789557,-0.5110730785782838,-0.4667125765247965,,,,no,no,no,no
SAND,SAND,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,055592695ac87d99,SPOT_PAIR_REMOVED,-0.020048602673147,0.0203523693803158,0.0832320777642769,0.2332928311057109,0.3402187120291615,0.001066302494531,-0.0728205574849064,-0.2335350297077416,,,,no,no,no,no
SANTOS,SANTOS,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,50f22a401050905c,SPOT_PAIR_REMOVED,0.0007092198581561,0.0156028368794325,0.0570921985815602,0.0450354609929077,0.6244680851063833,-0.0362878733510195,-0.2397707412962427,-0.0125942395592687,,,,no,no,no,no
SAPIEN,SAPIEN,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,4479b2dfeeeaa163,SPOT_PAIR_REMOVED,0.0020746887966804,-0.1887966804979252,-0.1182572614107883,-0.233402489626556,0.0466804979253112,-0.0828233538320196,-0.1814147718161573,0.0165546268299863,,,,no,no,no,no
SC,SC,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,29e3e947b96386fd,SPOT_PAIR_REMOVED,-0.0020703933747411,-0.0628019323671497,-0.220151828847481,-0.2332643202208419,-0.3657694962042788,-0.0013485307135444,0.0253659719730879,-0.1550479227166047,,,,no,no,no,no
SCR,SCR,seed_tag_only,SEED_TAG_ONLY,,72c5f412bda829f6,SEED_TAG_ADDED,-0.0252293577981652,-0.0252293577981652,-0.3837920489296635,-0.4900611620795106,-0.3837920489296635,-0.0412930589789684,-1.030257265011358,-1.5962967889117146,yes,yes,no,no,no,no,no
SCRT,SCRT,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,42542749a764ac6e,SPOT_PAIR_REMOVED,0.0010411244143675,-0.0221238938053097,-0.027850078084331,0.5994273815720981,-0.0176991150442477,0.0075997063171485,0.3181262647512304,-0.2267690109186111,,,,no,no,no,no
SEI,SEI,unknown,UNKNOWN_MANUAL_REVIEW,,2211661edeee854d,SPOT_PAIR_REMOVED,,,,,,,,,,,,no,no,no,yes
SENT,SENT,seed_tag_only,SEED_TAG_ONLY,,e88d68272990a982,SEED_TAG_ADDED,,,,,,,,,yes,yes,no,no,no,no,no
SFP,SFP,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,1055545d3a8099fa,SPOT_PAIR_REMOVED,0.0107633714191093,-0.0312965722801789,0.0342771982116245,0.2124523927802615,0.1387646961417452,-0.0191873930257333,-0.2455542004008628,-0.9342417137167728,,,,no,no,no,no
SHELL,SHELL,spot_pair_removed_only,PAIR_REMOVAL_ONLY,PRE_ANNOUNCEMENT_WEAKNESS;PRICE_MOVED_BEFORE_OFFICIAL_ANNOUNCEMENT,335e3d3442f9efee,SPOT_PAIR_REMOVED,-0.0115830115830115,-0.0540540540540539,-0.1679536679536679,-0.2210424710424711,-0.5395752895752896,-0.020612000891818,-0.0419358671319214,-0.2549453303210685,,,,no,no,no,no
SHIB,SHIB,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,89167408c2c0418c,SPOT_PAIR_REMOVED,0.005104934770278,-0.0380034032898467,-0.0703346568349403,-0.0380034032898467,-0.1588201928530912,-0.0245489301319346,-0.123136931836826,-0.1535416619073774,,,,no,no,no,no
SIGN,SIGN,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,a611f2ac95612019,SPOT_PAIR_REMOVED,0.000611620795107,0.0079510703363916,-0.2165137614678899,,,0.0014202059852373,,,,,,no,no,no,no
SKATE,SKATE,futures_only_delisting,FUTURES_ONLY_DELISTING,,12428423d526719e,FUTURES_CONTRACT_DELISTING_ANNOUNCED,-0.0379008746355683,-0.1737609329446063,-0.7067055393586006,-0.7067055393586006,-0.7067055393586006,-0.1426659016465629,-0.6974437624311359,-0.4231537304354928,no,no,yes,no,no,no,no
SKL,SKL,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,58fde6610865a842,SPOT_PAIR_REMOVED,-0.0032292787944026,-0.030139935414424,-0.3466092572658773,-0.2831001076426264,-0.2755651237890204,0.0313134662391812,-0.0244698154486964,-0.0648435503013463,,,,no,no,no,no
SLERF,SLERF,futures_only_delisting,FUTURES_ONLY_DELISTING,,cf527d920c40d06b,FUTURES_CONTRACT_DELISTING_ANNOUNCED,0.8654792196776928,0.1657336726039016,0.1974554707379134,0.1974554707379134,0.1974554707379134,0.1565191637206753,0.3166718217164481,0.4085509656423031,yes,no,no,no,no,no,no
SLF,SLF,delisted_after_tag,TAG_TO_DELISTING_TO_COLLAPSE,FALLBACK_PRICE_USED,75401db392ee79e3,MONITORING_TAG_ADDED,-0.0161054172767204,-0.0614934114202049,0.0497803806734993,-0.0146412884333821,-0.8371888726207907,-0.0428739457758895,-0.1876597788974077,-1.3040159589371505,yes,yes,no,no,no,yes,no
SLP,SLP,futures_only_delisting,FUTURES_ONLY_DELISTING,,739addb19a680c63,FUTURES_CONTRACT_DELISTING_ANNOUNCED,,,,,,,,,,,unknown,no,no,no,no
SNM,SNM,delisted_without_known_tag,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,,8c77ca08a398851d,SPOT_TOKEN_DELISTING_ANNOUNCED,,,,,,,,,unknown,unknown,unknown,no,no,no,no
SNT,SNT,delisted_after_tag,DELISTING_ANNOUNCEMENT_PUMP_AND_DUMP,FALLBACK_PRICE_USED;TAG_TO_DELISTING,bf72bb1d09062290,MONITORING_TAG_ADDED,-0.0233537519142419,-0.0421133231240429,-0.1994640122511485,-0.062021439509954,-0.0367534456355284,-0.0391509913256041,-0.0904197319395467,-0.0457070132929669,yes,no,no,yes,yes,yes,no
SNX,SNX,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,073b8e766834f563,SPOT_PAIR_REMOVED,0.0108864696734058,-0.0254017625712805,0.2244686365992743,0.5422498703991705,0.8833592534992223,-0.0139904083722138,-0.0439835780744412,-0.2015212822015741,,,,no,no,no,no
SOL,SOL,futures_only_delisting,FUTURES_ONLY_DELISTING,,b52761fdd30b7f8f,FUTURES_CONTRACT_DELISTING_ANNOUNCED,-0.0047605580693816,-0.0139517345399697,-0.0451074660633484,-0.0451074660633484,-0.0451074660633484,-0.0024068726902725,-0.0384697570087222,-0.4728681207439498,yes,no,no,no,no,no,no
SOLV,SOLV,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,1ec74704e160055e,SPOT_PAIR_REMOVED,0.0127388535031847,0.0796178343949043,0.3630573248407642,0.4490445859872611,,0.0599538217538235,0.4170731091515645,,,,,no,no,no,no
SOMI,SOMI,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,cf99ac1a13c5143d,SPOT_PAIR_REMOVED,-0.0147401086113264,0.0364623739332816,-0.1004654771140418,-0.3010085337470907,-0.3809154383242823,0.0399857252979602,0.0007891245794676,-0.0792072056903537,,,,no,no,no,no
SOPH,SOPH,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,b6a0db8b90e8e6f7,SPOT_PAIR_REMOVED,0.0009348706762231,-0.000623247117482,-0.0003116235587411,-0.3518229978186351,-0.510751012776566,-0.0248707704236681,-0.3934813428546241,-0.1660555261978079,,,,no,no,no,no
SPK,SPK,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,9b659528c1155f0d,SPOT_PAIR_REMOVED,-0.0041968250106441,-0.0470571538633091,-0.2076516027005657,-0.2566753847089592,-0.4659894978002149,-0.0464732166894944,0.0243081081334546,-0.1142992050511581,,,,no,no,no,no
SRM,SRM,delisted_without_known_tag,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,FALLBACK_PROVIDER_UNAVAILABLE,0e162a9646208d35,SPOT_TOKEN_DELISTING_ANNOUNCED,,,,,,,,,unknown,unknown,unknown,no,no,no,no
SSV,SSV,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,1f8598dd3a6fead8,SPOT_PAIR_REMOVED,0.009281767955801,-0.0101657458563536,-0.063646408839779,0.022099447513812,-0.2596685082872928,0.0395925725019157,0.0341857113427827,-0.1890906728682451,,,,no,no,no,no
STEEM,STEEM,spot_pair_removed_only,PAIR_REMOVAL_ONLY,PRE_ANNOUNCEMENT_DUMP;PRE_ANNOUNCEMENT_WEAKNESS;PRICE_MOVED_BEFORE_OFFICIAL_ANNOUNCEMENT,cacf4df59be95a22,SPOT_PAIR_REMOVED,0.0045561665357423,-0.0722702278083268,-0.071170463472113,,,-0.1139824798988966,,,,,,no,no,no,no
STG,STG,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,925c6f7afe181260,SPOT_PAIR_REMOVED,0.0045574478292156,-0.0112736867354281,-0.0542096426001439,0.395778364116095,0.2485008395298631,0.0008354925190174,-0.0622282290650293,-0.824505570328655,,,,no,no,no,no
STMX,STMX,delisted_after_tag,TAG_TO_DELISTING_TO_COLLAPSE,FALLBACK_PROVIDER_UNAVAILABLE,c7d11f997d396961,MONITORING_TAG_ADDED,-0.0023423423423423,-0.0027027027027027,0.1448648648648649,-0.0875675675675676,,-0.0168104044149019,-0.0982224763253192,,yes,yes,no,no,no,no,no
STO,STO,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,92500415b5a9b2e6,SPOT_PAIR_REMOVED,-0.0159045725646121,0.0188866799204772,-0.0805168986083498,-0.0675944333996023,0.7017892644135189,-0.015047109922268,-0.1060358254204553,0.8996569508562694,,,,no,no,no,no
STORJ,STORJ,still_tagged,NO_CLEAR_REACTION,,f63547e56df03876,MONITORING_TAG_ADDED,0.0036496350364962,-0.062956204379562,,,,-0.013242671884188,,,no,no,no,no,no,no,no
STPT,STPT,still_tagged,SLOW_BLEED_AFTER_TAG,,34739c73dc72f1d0,MONITORING_TAG_ADDED,0.0995969314783513,0.0174229619035235,-0.1577168118580159,-0.5195683266155247,,-0.038729922965314,-0.423089239916518,,no,no,yes,no,no,no,no
STRAX,STRAX,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,7440439b0024b253,SPOT_PAIR_REMOVED,0.0091172813924575,0.0153336096145877,-0.0256941566514711,-0.1243265644426026,-0.4111065064235391,-0.0129677292059398,-0.0467454181540964,-0.0936829811956533,,,,no,no,no,no
STRK,STRK,seed_tag_only,SEED_TAG_ONLY,,ee491f16745f5644,SEED_TAG_ADDED,,,,,,,,,yes,yes,no,no,no,no,no
STX,STX,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,e2ac963b081a6f88,SPOT_PAIR_REMOVED,0.0151418552757411,0.0653490596110935,-0.0006375518010837,0.5629582403570292,2.3948039528211673,-0.0097303109031646,0.2768623077365993,1.998248134733117,,,,no,no,no,no
SUI,SUI,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,8240f9e2753f7722,SPOT_PAIR_REMOVED,-0.0004881404069316,-0.0345914042911978,-0.0019081852270961,0.073509507643835,-0.4930661874015398,0.0312671082910671,0.0669130628860365,-0.1409988043947826,,,,no,no,no,no
SUN,SUN,tag_removed,TAG_REMOVED_AND_RECOVERED,,d40e87ef3d1ebf58,MONITORING_TAG_ADDED,-0.0017436791630339,0.001743679163034,-0.074978204010462,-0.117698343504795,0.824760244115083,0.0047060109614728,-0.1460966359343876,0.8158066764576445,yes,yes,no,no,no,no,no
SUPER,SUPER,spot_pair_removed_only,PAIR_REMOVAL_ONLY,PRE_ANNOUNCEMENT_DUMP;PRE_ANNOUNCEMENT_WEAKNESS;PRICE_MOVED_BEFORE_OFFICIAL_ANNOUNCEMENT,00bb10926375484e,SPOT_PAIR_REMOVED,-0.053921568627451,-0.0649509803921568,-0.1151960784313725,0.2303921568627449,5.205882352941176,-0.0528418011377112,-0.2276144363183794,4.132875943082658,,,,no,no,no,no
SUSHI,SUSHI,unknown,UNKNOWN_MANUAL_REVIEW,,bfa921424446d860,SPOT_PAIR_REMOVED,,,,,,,,,,,,no,no,no,yes
SWELL,SWELL,futures_only_delisting,FUTURES_ONLY_DELISTING,PRE_ANNOUNCEMENT_DUMP;PRE_ANNOUNCEMENT_WEAKNESS;PRICE_MOVED_BEFORE_OFFICIAL_ANNOUNCEMENT,6239afdfdc20916f,FUTURES_CONTRACT_DELISTING_ANNOUNCED,-0.0903034789045151,-0.0551443375277571,-0.0673575129533677,-0.0673575129533677,-0.0673575129533677,-0.0727766659973532,0.0149457277339239,0.2306114599590762,yes,no,no,no,no,no,no
SXP,SXP,delisted_after_tag,TAG_TO_DELISTING_TO_COLLAPSE,FALLBACK_PRICE_USED;FALLBACK_PROVIDER_UNAVAILABLE,cf537e599c97af65,MONITORING_TAG_ADDED,0.0148514851485148,-0.1782178217821782,-0.0891089108910891,-0.0033003300330032,-0.6749174917491749,-0.1823981319345607,0.0249337522682809,-0.4342015295644724,yes,yes,no,no,no,yes,no
SXT,SXT,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,fea718421a8f0e05,SPOT_PAIR_REMOVED,0.0091503267973858,0.015686274509804,-0.0549019607843136,0.0784313725490197,-0.5124183006535947,-0.0204500702838021,-0.1010213984102529,-0.256321108738564,,,,no,no,no,no
SYN,SYN,still_tagged,NO_CLEAR_REACTION,,f0150e75bcb7b849,MONITORING_TAG_ADDED,0.0176211453744492,0.0198237885462555,,,,0.0695373210416295,,,yes,no,no,no,no,no,no
SYRUP,SYRUP,seed_tag_only,SEED_TAG_ONLY,,08ca507142ef3def,SEED_TAG_ADDED,,,,,,,,,yes,yes,no,no,no,no,no
SYS,SYS,delisted_after_tag,TAG_TO_DELISTING_TO_COLLAPSE,FALLBACK_PRICE_USED;FALLBACK_PROVIDER_UNAVAILABLE,3635c4847266eeb7,MONITORING_TAG_ADDED,-0.0189054726368158,-0.0855721393034825,0.0477611940298507,-0.4308457711442786,,-0.0731189550360748,-0.515702010076902,,yes,yes,no,no,no,yes,no
TANSSI,TANSSI,futures_only_delisting,FUTURES_ONLY_DELISTING,PRE_ANNOUNCEMENT_DUMP;PRE_ANNOUNCEMENT_WEAKNESS;PRICE_MOVED_BEFORE_OFFICIAL_ANNOUNCEMENT,fc086caa855619ff,FUTURES_CONTRACT_DELISTING_ANNOUNCED,-0.1723922548407245,-0.3054341036851967,-0.2891942535915053,-0.2891942535915053,-0.2891942535915053,-0.3071663237738505,0.0130698745748744,-0.0041648722464904,yes,yes,no,no,no,no,no
TAO,TAO,tag_removed,TAG_REMOVED_BUT_NOT_RECOVERED,,5ce1a94888ae34b9,SEED_TAG_ADDED,,,,,,,,,no,no,no,no,no,no,no
