hold_window,stop_model,be_model,token_trades,clusters,total_margin_usdt,total_pnl_usdt,roi_on_margin,token_win_rate,cluster_win_rate,median_token_pnl,median_cluster_roi,p25_token_pnl,p75_token_pnl,best_token_pnl,worst_token_pnl,profit_factor,stopped_out_rate,breakeven_exit_rate,median_mfe,median_mae,max_mae
12h,stop_30,be_after_10,53,17,5300.0,2579.2242091197386,0.4866460771924035,0.6981132075471698,0.7647058823529411,25.579536370903266,0.3356674477847555,0.0,72.57203842049087,847.8109798471161,-126.1008807045636,10.280389707114166,0.0,0.1509433962264151,0.0938967136150235,0.012525252525252384,0.21346770499312884
12h,stop_30,be_after_15,53,17,5300.0,3062.2707856054017,0.5777869406802645,0.7735849056603774,0.8235294117647058,44.00000000000004,0.36054661193566795,8.26446280991755,83.41463414634154,847.8109798471161,-126.1008807045636,7.891197446285595,0.0,0.03773584905660377,0.0938967136150235,0.012746234067207318,0.23715415019762864
12h,stop_30,be_after_20,53,17,5300.0,3467.300364015733,0.6542076158520251,0.8113207547169812,0.8235294117647058,48.19277108433728,0.36054661193566795,10.410094637224088,84.15841584158423,847.8109798471161,-126.1008807045636,8.802657925068697,0.0,0.0,0.0938967136150235,0.012746234067207318,0.23715415019762864
12h,stop_30,be_after_5,53,17,5300.0,2192.9637670509114,0.413766748500172,0.5283018867924528,0.7647058823529411,8.26446280991755,0.25579536370903266,0.0,57.14285714285716,847.8109798471161,-48.57363145720905,24.220762005710114,0.0,0.39622641509433965,0.08074534161490687,0.010714285714285676,0.19247626004382767
12h,stop_30,no_be,53,17,5300.0,3467.300364015733,0.6542076158520251,0.8113207547169812,0.8235294117647058,48.19277108433728,0.36054661193566795,10.410094637224088,84.15841584158423,847.8109798471161,-126.1008807045636,8.802657925068697,0.0,0.0,0.0938967136150235,0.012746234067207318,0.23715415019762864
12h,stop_50,be_after_10,53,17,5300.0,2579.2242091197386,0.4866460771924035,0.6981132075471698,0.7647058823529411,25.579536370903266,0.3356674477847555,0.0,72.57203842049087,847.8109798471161,-126.1008807045636,10.280389707114166,0.0,0.1509433962264151,0.0938967136150235,0.012525252525252384,0.21346770499312884
12h,stop_50,be_after_15,53,17,5300.0,3062.2707856054017,0.5777869406802645,0.7735849056603774,0.8235294117647058,44.00000000000004,0.36054661193566795,8.26446280991755,83.41463414634154,847.8109798471161,-126.1008807045636,7.891197446285595,0.0,0.03773584905660377,0.0938967136150235,0.012746234067207318,0.23715415019762864
12h,stop_50,be_after_20,53,17,5300.0,3467.300364015733,0.6542076158520251,0.8113207547169812,0.8235294117647058,48.19277108433728,0.36054661193566795,10.410094637224088,84.15841584158423,847.8109798471161,-126.1008807045636,8.802657925068697,0.0,0.0,0.0938967136150235,0.012746234067207318,0.23715415019762864
12h,stop_50,be_after_5,53,17,5300.0,2192.9637670509114,0.413766748500172,0.5283018867924528,0.7647058823529411,8.26446280991755,0.25579536370903266,0.0,57.14285714285716,847.8109798471161,-48.57363145720905,24.220762005710114,0.0,0.39622641509433965,0.08074534161490687,0.010714285714285676,0.19247626004382767
12h,stop_50,no_be,53,17,5300.0,3467.300364015733,0.6542076158520251,0.8113207547169812,0.8235294117647058,48.19277108433728,0.36054661193566795,10.410094637224088,84.15841584158423,847.8109798471161,-126.1008807045636,8.802657925068697,0.0,0.0,0.0938967136150235,0.012746234067207318,0.23715415019762864
14d,no_stop,be_after_10,53,17,5300.0,6395.784240326052,1.2067517434577457,0.3018867924528302,0.5294117647058824,0.0,0.10752895107825929,0.0,151.685393258427,1827.7206664303435,-512.6050420168067,5.663939197824597,0.0,0.5660377358490566,0.19277108433734935,0.040983606557376984,4.396226415094339
14d,no_stop,be_after_15,53,17,5300.0,8672.64082936808,1.636347326295864,0.4716981132075472,0.7058823529411765,0.0,1.55504208615283,0.0,292.92929292929284,1827.7206664303435,-512.6050420168067,5.59340429600442,0.0,0.33962264150943394,0.2413627639155469,0.07619047619047614,4.396226415094339
14d,no_stop,be_after_20,53,17,5300.0,11035.121844563295,2.0820984612383575,0.5849056603773585,0.7647058823529411,74.07407407407396,2.065217391304348,0.0,374.94655835827297,1827.7206664303435,-512.6050420168067,5.847420747293478,0.0,0.16981132075471697,0.33333333333333326,0.11935110081112388,4.396226415094339
14d,no_stop,be_after_5,53,17,5300.0,4367.0460643727765,0.8239709555420333,0.16981132075471697,0.4117647058823529,0.0,0.0,0.0,0.0,1827.7206664303435,-122.58867454884881,20.35147721562625,0.0,0.7924528301886793,0.10977701543739271,0.012525252525252384,0.556527170518426
14d,no_stop,no_be,53,17,5300.0,14831.184670615807,2.7983367303048694,0.7358490566037735,0.8235294117647058,197.08029197080302,2.065217391304348,-9.966777408637828,442.8450465707028,1885.3046594982081,-599.0783410138249,6.157647058618063,0.0,0.0,0.3664921465968587,0.1351351351351351,4.396226415094339
14d,stop_10,be_after_10,53,17,5300.0,6287.861905134549,1.1863890387046319,0.2830188679245283,0.5294117647058824,0.0,0.2777777777777771,-90.90909090909093,119.26605504587174,1827.7206664303435,-90.90909090909105,5.940462925462854,0.2641509433962264,0.4528301886792453,0.1648351648351647,0.040983606557376984,0.3908045977011494
14d,stop_10,be_after_15,53,17,5300.0,6397.073780907025,1.2069950530013256,0.3018867924528302,0.5882352941176471,0.0,0.05050505050504981,-90.90909090909093,151.685393258427,1827.7206664303435,-90.90909090909105,4.0594700691294445,0.4339622641509434,0.2641509433962264,0.20606060606060606,0.07619047619047614,0.3908045977011494
14d,stop_10,be_after_20,53,17,5300.0,6550.1204936132945,1.2358717912477915,0.33962264150943394,0.5294117647058824,-90.90909090909093,0.05050505050504981,-90.90909090909093,201.71673819742475,1827.7206664303435,-90.90909090909105,3.573261622490935,0.5283018867924528,0.1320754716981132,0.20606060606060606,0.10223642172523961,0.3908045977011494
14d,stop_10,be_after_5,53,17,5300.0,3956.352335050986,0.7464815726511294,0.16981132075471697,0.4117647058823529,0.0,0.0,0.0,0.0,1827.7206664303435,-90.90909090909105,7.217125097937258,0.1320754716981132,0.6981132075471698,0.10000000000000009,0.012525252525252384,0.3908045977011494
14d,stop_10,no_be,53,17,5300.0,7189.4285364284415,1.3564959502695173,0.39622641509433965,0.5882352941176471,-90.90909090909093,0.06632852126414292,-90.90909090909093,292.92929292929284,1827.7206664303435,-90.90909090909105,3.471366059397276,0.6037735849056604,0.0,0.20606060606060606,0.10732323232323226,1.1888198757763973
